sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
抽却朝簪著钓蓑，近来声迹转巍峨。	李昭象	寄献山中顾公员外	抽簪	1	[[0, 1]]	
别曲鸾初下，行轩雉尚过。	张说	送苏合宫颋	鲁恭（刘馀）	1	[[8, 9]]	
从龙方有感，捧日岂无因。	沈亚之	山出云	捧日	1	[[6, 7]]	
涉雪搴紫芳，濯缨想清波。	李白	答长安崔少府叔封游终南翠微寺太宗皇帝金沙泉见寄	沧浪（屈原）	1	[[6, 7]]	
青毡持与藉，重锦裁为饰。	羊士谔	斋中有兽皮茵偶成咏	青毡（王徽之，王操之，王献之）	1	[[0, 1]]	
命达夭殇同白首，价高砖瓦即黄金。	李咸用	和友人喜相遇十首 其十		0		
迟君忘言侣，一笑开吾襟。	皎然	寄崔万芳夔		0		
五丁扶造化，一柱正乾坤。	张祐	读狄梁公传	五丁	1	[[0, 1]]	
蔡邕念文姬，于公叹缇萦。	白居易	吾雏	文姬（蔡琰，蔡邕，曹操）	1	[[3, 4]]	
故人家在西长安，卖药往来投此山。	王翰	赋得明星玉女坛送廉察尉华阴		0		
既有曾参行，仍兼君子儒。	崔璐	览皮先辈盛制因作十韵以寄用伸款仰	曾参	1	[[2, 3]]	
获麟书诸册，豢龙醢为臡。	元稹	青云驿	获麟（孔子，鲁哀公）	1	[[0, 1]]	
每揖龚黄事，还陪李郭舟。	高适	同李太守北池泛舟宴高平郑太守	龚黄	1	[[2, 3]]	
碧涧门前一条水，岂知平地有天河。	韩琮	题商山店	隔银河（牵牛，织女）	1	[[4, 5]]	
莫空文举酒，强下何曾箸。	白居易	和三月三十日四十韵	北海尊（孔融）	1	[[2, 3, 4]]	
自今黄绶采兰时，不厌丹墀芳草色。	钱起	送修武元少府	采兰	1	[[4, 5]]	
官家有坏屋，居者愿离得。	王建	坏屋		0		
未刈蚩尤旗，方同轩后年。	皎然	奉送袁高使君诏征赴行在效曹刘休	蚩尤	1	[[2, 3]]	
天马来东道，佳人倾北方。	吴少微	过汉故城	倾城（刘彻，李延年）	1	[[8, 9, 10]]	
江中淘河吓飞燕，衔泥却落羞华屋。	杜甫	赤霄行	腐鼠（庄子）	1	[[4, 5, 6]]	
才有异恩颁稷契，已将优礼及邹枚。	韩偓	锡宴日作	稷卨（契，卨，稷）	1	[[5, 6]]	
胡尘净古塞，兵气屯边空。	岑参	安西馆中思长安		0		
不论竹马尽成人，亦恐桑田半为海。	白居易	送王卿使君赴任苏州因思花迎新使感旧游寄题郡中木兰西院一别（一无此二字）	竹马	1	[[2, 3]]	
至竟朝昏谁主掌，好骑赪鲤问阳侯。	罗隐	钱塘江潮	阳侯	1	[[13, 14]]	
议高通白虎，谏切伏青蒲。	白居易	东南行一百韵寄通州元九侍御澧州李十一舍人果州崔二十二使君开州韦大员外庾三十二补阙杜十四拾遗李二十助教员外窦七校书（元稹集和此诗注内本题末尚有兼投吊席八舍人七字）	青蒲（刘奭，史丹）	2	[[8, 9, 10]]	
空知有善相，不解走章台。	李贺	马诗二十三首之十九	章台（张敞）	1	[[9, 10]]	
明日开铃阁，新诗双玉盘。	耿湋	和王怀州观西营秋射	铃阁	1	[[3, 4]]	
黄公酒炉处，青眼竹林前。	卢照邻	哭明堂裴主簿	青眼（阮籍）	1	[[6, 7]]	
王粲暂停笔，吕虔初佩刀。	杜牧	送苏协律从事振武	从军乐（王粲）	1	[[0, 1, 2]]	
何似钟山集，徵文及惠休。	皎然	同颜使君真卿李侍御萼游法华寺登凤翅山望太湖	惠休（汤惠休，鲍照）	1	[[9, 10]]	
天意资厚养，贤人肯相违。	孟郊	立德新居	中圣（徐邈）	1	[[6, 7, 8]]	
消渴天涯寄病身，临邛知我是何人。	刘言史	嘉兴社日	相如渴（司马相如）	1	[[0, 1]]	
别馆琴徒语，前洲鹤自群。	皎然	夏日题郑谷江上纳凉馆		0		
无论贫与富，一概惣须平。	王梵志	题阙 其二十七		0		
凝魂空荐梦，低耳悔听琴。	杜牧	为人题赠二首	阳台（宋玉，楚襄王，瑶姬）	1	[[3, 4]]	
莫泛扁舟寻范蠡，且随五马觅罗敷。	白居易	代诸妓赠送周判官	范蠡	1	[[5, 6]]	
眙𥈭子细视，睛瞳桂枝劖。	贾岛	玩月	月桂	1	[[8, 9]]	
看寻狡兔翻三窟，见射妖星落九天。	鲍溶	蔡平喜遇河阳马判官宽话别	妖星	1	[[10, 11]]	
至诚动天，福我万姓。	李隆基	纪泰山铭		0		
诸侯重才略，见子如琼枝。	钱起	送王季友赴洪州幕下	琼树	1	[[9, 10]]	
望夫山上花犹发，新妇江边莺未稀。	李嘉祐	送郑正则汉阳迎妇	望夫	2	[[0, 1, 2]]	
一去麒麟阁，遂将朝市乖。	李白	书怀赠南陵常赞府	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	2	[[2, 3, 4]]	
前军苏武节，左将吕虔刀。	杜甫	喜闻官军已临贼境二十韵	佩刀（吕虔，王祥，王览）	1	[[8, 9, 10]]	
此生今日似前生，重著麻衣特地行。	杜荀鹤	投宣谕张侍郎乱后遇毗陵	麻衣	1	[[10, 11]]	
汀洲芳杜色，劝尔暂垂纶。	李颀	送乔琳	磻溪（吕尚，周文王）	1	[[9, 10, 11]]	
方承绮筵暮，烟上洛桥津。	王勔	山名		0		
后人得之传此，仲尼亡兮谁为出涕。	李白	临路歌	孔丘（孔子）	1	[[7, 8]]	
晚色霞千片，秋声雁一行。	令狐楚	九日言怀		0		
莫怪别君偏有泪，十年曾事晋征南。	司空曙	送郑锡	征南	1	[[13, 14]]	
回旋若流光，转背落双鸢。	李白	赠宣城宇文太守兼呈崔侍御		0		
凉风动万里，群盗尚纵横。	杜甫	悲秋		0		
应到严君开卦处，将余一为问生涯。	武元衡	送温况游蜀	君平（严君平，严遵）	1	[[2, 3, 4, 5]]	
独有长门里，蛾眉对晓晴。	杜牧	长安夜月	长门	1	[[2, 3]]	
清轩临夕池，微径入寒树。	宋之问	茅斋读书		0		
茫然阮籍途，更洒杨朱泣。	杜甫	早发射洪县南途中作	途穷（阮籍）	1	[[2, 3, 4]]	
古时填渤澥，今日凿崆峒。	李贺	恼公	精卫	1	[[2, 3, 4]]	
伫当亲捧握，瑚琏幸齐名。	浩虚舟	赋得琢玉成器	瑚琏（子贡，孔子）	1	[[6, 7]]	
出去恣欢游，归来聊燕息。	白居易	寒食		0		
偕老不易得，白头何足伤。	白居易	二年三月五日斋毕开素当食偶吟赠妻弘农郡君		0		
冢栏寒月色，人哭苦吟魂。	可止	哭贾岛		0		
许史多暮宿，应陈从夜游。	郑愔	夜游曲	金张（张安世，许广汉，金日磾，史高）	1	[[0, 1]]	
谁知南陌草，却解望王孙。	韦蟾	梅	王孙草	1	[[9, 10, 11]]	
已阻青云期，甘同散樗老。	钱起	南中春意	散樗（惠施，庄子）	1	[[8, 9]]	
因思往事成惆怅，不得缑山和一声。	卓英英	理笙	子晋（王子乔）	1	[[10, 11]]	
自从青鸟不堪使，更得蓬莱消息无。	鲍溶	望麻姑山	青鸟（刘彻，西王母）	1	[[2, 3]]	
昔慕能鸣雁，今怜半死桐。	李端	长安感事呈卢纶	龙门	1	[[8, 9, 10]]	
时向邻家去，狂歌夜醉归。	司马扎	隐者		0		
男儿留滞暂时间，不应便向戎庭老。	佚名	望敦煌		0		
本是安期烧药处，今来改作坐禅宫。	许三畏	题菖蒲废观	安期（安期生）	1	[[2, 3]]	
朱门无复张公子，灞亭谁畏李将军。	骆宾王	帝京篇	张公子	1	[[4, 5, 6]]	
正作庄生蝶，谁知惠子鱼。	李群玉	昼寐（一作寝）	蝴蝶（庄子）	1	[[2, 3, 4]]	
掖庭羞改画，长门不惜金。	虞世南	怨歌行	买赋（刘彻，司马相如，陈皇后）	1	[[6, 7, 8, 9, 10]]	
珠生骊龙颔，或生灵蛇口。何似双琼英，英英曜吾手。	皎然	答裴集阳伯明二贤各垂赠二十韵今以一章用酬两作	报恩珠（曹植）	1	[[8, 9]]	
昨日千金子，联绵成古丘。	皎然	杂寓兴		0		
寸心亦未理，长铗谁能弹。	王昌龄	代扶风主人答	弹铗（田文，冯谖）	1	[[6, 7]]	
空有当年旧烟月，芙蓉城上哭蛾眉。	李煜	感怀 其二		0		
北门天骄子，饱肉气勇决。	杜甫	留花门	天骄	2	[[2, 3, 4]]	
迹留伤堕屦，恩在乐衔环。	杜牧	中秋日拜起居表晨渡天津桥即事十六韵献居守相国崔公兼呈工部刘公	黄石（张良，黄石公）	1	[[3, 4]]	
玉润犹沾玉垒雪，碧鲜似染苌弘血。	顾况	露青竹杖歌	苌弘血（苌弘）	1	[[12, 13, 14]]	
李广不侯身渐老，子山操赋恨何深。	徐夤	赠杨著	庾信哀（庾信）	1	[[8, 9, 10]]	
玉貌潘郎泪满衣，画罗轻鬓雨霏微。	温庭筠	和友人悼亡	潘郎泪（潘岳）	1	[[2, 3, 4]]	
岂知光景片时间，将谓人生长似此。	成都醉道士	示胡二郎歌		0		
世道不相容，嗟嗟张长公。	陈子昂	感遇诗三十八首	张长公（张挚）	1	[[8, 9, 10]]	
闻道建溪肠欲断，的知断著第三声。	戴叔伦	和崔法曹建溪闻猿	第三声	1	[[12, 13, 14]]	
阿娇得似红儿貌，不费长门买赋金。	罗虬	比红儿诗之十八	买赋（刘彻，司马相如，陈皇后）	2	[[10, 11, 12, 13]]	
路傍谁识郑公子，谷口应知汉逸人。	韩翃	送别郑明府	谷口（郑朴）	1	[[8, 9]]	
就养仍荣禄，还乡即昼游。	钱起	送外甥范勉赴任常州长史兼觐省	昼锦游（张既）	1	[[6, 7, 8]]	
网已袪三面，歌因守四方。	常衮	奉和圣制麟德殿燕百僚应制	解网（汤）	1	[[2, 3, 4, 5]]	
钱神任尔知无敌，酒圣于吾亦庶几。	杜牧	题桐叶	中圣（徐邈）	1	[[8, 9]]	
来时健笔佐嫖姚，去折槐花度野桥。	赵嘏	宣州送判官	嫖姚（霍去病）	1	[[5, 6]]	
狂歌欲叹凤，失路反占龟。	卢照邻	山行寄刘李二参军	楚狂（孔子，楚狂）	2	[[0, 1], [3, 4]]	
借问王孙草，何时泛碗花。	皇甫冉	送陆鸿渐栖霞寺采茶	王孙草	1	[[2, 3, 4]]	
虎帐谈高无客继，马卿官傲少人同。	罗隐	金陵寄窦尚书	相如（司马相如）	1	[[8, 9]]	
既逢上国陈诗日，长守林泉亦未能。	李昌符	秋夜作		0		
纣虐武既贤，风云固可求。	李涉	咏古		0		
上官权许与，失意见迁斥。	杜甫	两当县吴十侍御江上宅		0		
曾是康乐咏，如今搴其英。	孟郊	赠苏州韦郎中使君	康乐（谢灵运）	1	[[2, 3]]	
松柏应无变，琼瑶不可酬。	武元衡	酬维秋夜见寄	琼瑶	1	[[6, 7]]	
对此老且死，不知忧与患。	皮日休	其十 明月湾		0		
心穷伏火阳精丹，口诵淮王万毕术。	李颀	送王道士还山	淮南药（刘安）	1	[[10, 11, 12]]	
徒学仲宣聊四望，且将词赋好依刘。	李渥	秋日登越王楼献于中丞	依刘（王粲，刘表）	1	[[13, 14]]	
定知有客嫌陈榻，从此无人上庾楼。	窦巩	登玉钩亭奉献淮南李相公	解榻（周璆，徐稚，陈蕃）	1	[[5, 6]]	
何郎独在无恩泽，不似当初傅粉时。	刘禹锡	题于家公主旧宅	何郎（何晏，曹睿）	2	[[0, 1], [12, 13]]	
谁将五斗米，拟换北窗风。	李商隐	自贶	五斗米（陶潜）	1	[[2, 3, 4]]	
始于一戎定，垂此亿世安。	李益	北至太原	一戎	1	[[2, 3]]	
飞飞骑羊子，胡乃在峨眉。	陈子昂	感遇诗三十八首之三十三	骑羊（葛由）	2	[[2, 3, 4]]	
山简醉来歌一曲，参差笑杀郢中儿。	张谓	春园家宴	山简	1	[[0, 1]]	
回首春又归，翠华不能待。	刘驾	兰昌宫	翠华	1	[[6, 7]]	
楼见远公庐，船经徐稚业。	李端	送路司谏侍从叔赴洪州	徐孺（徐稚）	1	[[8, 9]]	
新定暮云吞故国，会稽春草入贫居。	方干	归睦州中路寄侯郎中		0		
仙仗离丹极，妖星照玉除。	杜甫	收京三首	妖星	1	[[6, 7]]	
诸君推管乐，之子慕巢夷。	陈子昂	同宋参军之问梦赵六赠卢陈二子之作	管乐	1	[[3, 4]]	
忆昔炎汉时，乃知绮季贤。静默不能仕，养老终南山。	张光朝	获塘西庄赠房元垂	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	1	[[8, 9]]	
当君逐鹿时，臣等已枯槁。	李华	咏史十一首	逐鹿（蒯通）	1	[[2, 3]]	
骥调方汗血，蝇点忽成卢。	元稹	酬乐天东南行诗一百韵		0		
长门一步地，不肯暂回车。	李白	妾薄命	长门	1	[[0, 1]]	
剧孟七国畏，马卿四赋良。	杜甫	入衡州	相如（司马相如）	1	[[6, 7]]	
谣颂若采之，此言当可取。	元结	农臣怨	采诗	1	[[3, 4]]	
何处春深好，春深娶妇家。	白居易	和春深二十首 其十九		0		
时吟招隐诗，或制闲居赋。	王维	丁寓田家有赠	闲居赋（潘岳）	1	[[8, 9, 10]]	
阆风玄圃与蓬壶，中有高堂天下无。	杜甫	夔府歌十绝句之十	十二楼	2	[[0, 1, 2, 3]]	
齐唱阳春曲，唯君金玉声。	钱起	送李四擢第归觐省	白雪（宋玉）	2	[[2, 3, 4]]	
客从南溟来，遗我泉客珠。	杜甫	客从	鲛人	1	[[8, 9, 10]]	
满台簪白笔，捧手恋清晖。	张继	送张中丞归使幕（一作韩翃诗）	白笔	1	[[3, 4]]	
家承晋太傅，身慕鲁诸生。	权德舆	送谢孝廉移家越州	诸生（叔孙通）	2	[[8, 9, 10]]	
水或恋前浦，云犹归旧山。	李白	闺情		0		
金屋容色在，文园词赋新。一朝复得幸，应知失意人。	刘禹锡	咏古二首有所寄	文园	1	[[6, 7]]	
曾忝陆机琴酒会，春亭惟愿一淹留。	武元衡	春日酬熊执易南亭花发见赠	陆机	1	[[2, 3]]	
怪族潜收湖黯湛，幽妖尽走日崔嵬。	元稹	遭风二十韵		0		
不见支公与玄度，相思拥膝坐长吟。	刘长卿	秋夜有怀高三十五兼呈空上人（一作皇甫冉诗）	玄度	1	[[5, 6]]	
雅琴驯鲁雉，清歌落范尘。	骆宾王	春夜韦明府宅宴得春字	鲁恭（刘馀）	1	[[3, 4]]	
幸因腐草出，敢近太阳飞。	杜甫	萤火	腐草	1	[[2, 3]]	
迹岩劳傅想，窥野访莘情。	李世民	春日登陕州城楼俯眺原野回丹碧缀烟霞密翠斑红芳菲花柳即目川岫聊以命篇	傅岩（傅说）	1	[[3, 4]]	
本无辞辇意，岂见入空宫。	李贺	感讽六首 其五		0		
卑吏夙驱策，微涓效斗升。	王湾	秋夜寓直即事怀赠萧令公裴侍郎兼通简南省诸友人		0		
太上符箓龙蛇踪，散花天女侍香童。	顾云	华清词	花雨	2	[[8, 9, 10, 11]]	
饔人受鱼鲛人手，洗鱼磨刀鱼眼红。	杜甫	阌乡姜七少府设脍戏赠长歌	鲛人	1	[[4, 5]]	
终作适荆蛮，安排用庄叟。	杜甫	将适吴楚留别章使君留后兼幕府诸公得柳字	适荆蛮（王粲）	1	[[2, 3, 4]]	
桂轮开子夜，萤火照空时。	元稹	咏廿四气诗 大暑六月中		0		
歌终舞罢欢无极，乐往悲来长叹息。	吴少微	古意		0		
炉气朝成缑岭云，银灯夜作华亭月。	钱起	画鹤篇（省中作）	华亭（陆云，陆机）	1	[[12, 13]]	
待月登庾楼，排云上萧寺。	权德舆	户部王曹长杨考功崔刑部二院长并同钟陵使府之旧	庾楼（庾亮，殷浩）	1	[[3, 4]]	
金蟾著未出，玉树悲稍破。	令狐楚	八月十七日夜书怀	金蟾	1	[[0, 1]]	
猿吟山漏晓，萤散野风秋。	王勃	焦岸早行和陆四		0		
隔筵桃叶泣，吹管杏花飘。	皇甫冉	怨回纥歌二首	桃叶（桃叶，王子敬，王献之）	1	[[2, 3]]	
此夜曲中闻折柳，何人不起故园情。	李白	春夜洛城闻笛		0		
自非随氏掌，明月安能持。	孟郊	答友人	报恩珠（曹植）	1	[[6, 7, 8]]	
巢许山林志，夔龙廊庙珍。	杜甫	奉赠萧二十使君	夔（伊尹，夔，龙）	2	[[6, 7]]	
金埒未登嘶若是，盐车犹驾瘦何惊。	韩琮	咏马	金埒（王济）	1	[[0, 1]]	
三晨宁举火，五月镇披裘。	王绩	晚年叙志示翟处士正师	负薪（披裘公）	1	[[9, 10]]	
浮石潭边停五马，望涛楼上得双鱼。	白居易	岁暮枉衢州张使君书并诗因以长句报之	双鱼	1	[[13, 14]]	
万物资广庇，此中何有情。	皎然	杂兴六首 其一		0		
勿喜犬不捕，勿誇雕不猜。	白居易	其九 和古社		0		
朅来游闽荒，扪涉穷禹凿。	李白	题嵩山逸人元丹丘山居	禹凿（夏禹）	1	[[9, 10]]	
高谭魏国访先生，修刺平原过内史。	韩翃	送李湜下第归卫州便游河北	陆机	1	[[10, 11]]	
共蹑华胥梦，龚黄安足寻。	张说	奉和圣制赐诸州刺史应制以题坐右	龚黄	1	[[6, 7]]	
无心唯有白云知，闲卧高斋梦蝶时。	羊士谔	斋中咏怀	蝴蝶（庄子）	1	[[12, 13]]	
清如南薰丝，韵若黄钟吼。	李群玉	赠方处士兼以写别	南风（舜）	1	[[2, 3]]	
汉朝卿相尽风云，司马题桥众又闻。	汪遵	升仙桥	题桥（司马相如）	2	[[8, 9, 10, 11]]	
闻道仙郎歌白雪，由来此曲和人稀。	岑参	和祠部王员外雪后早朝即事	白雪（宋玉）	1	[[5, 6]]	
傲然歌一曲，一醉濯缨人。	赵冬曦	答张燕公翻著葛巾见呈之作	沧浪（屈原）	1	[[8, 9]]	
沈生隐侯胤，朱子买臣孙。	孟浩然	夜登孔伯昭南楼时沈太清朱升在座	买臣	1	[[8, 9]]	
城碍十洲烟岛路，寺临千顷夕阳川。	赵嘏	忆山阳	十洲	1	[[2, 3]]	
谁能假羽翼，直上言红炉。	吴融	平望蚊子二十六韵	洪炉	1	[[10, 11]]	
南浦别离处，东风兰杜多。	武元衡	送柳郎中裴起居	南浦（江淹）	1	[[0, 1]]	
云衢降五马，林木引双旌。	钱起	送张中丞赴桂州	五马	1	[[3, 4]]	
云遮皆晃朗，雪压半低垂。	李端	宿山寺雪夜寄吉中孚		0		
伍胥既仗剑，范蠡亦乘流。	薛据	泊震泽口	伍员死（伍员）	1	[[0, 1, 2]]	
将过太帝宫，暂诣扶桑处。	吴筠	游仙二十四首之八	扶桑	1	[[8, 9]]	
惟应深夜月，独伴向隅人。	于武陵	长信宫二首	向隅	1	[[8, 9]]	
不忧悬磬乏，乍喜覆盂安。	李商隐	大卤平后移家永乐县居书怀十韵寄刘韦二前辈二公尝于此县寄古	悬磬	1	[[2, 3]]	
阿娇生汉宫，西施住南国。	曹邺	四怨三愁五情诗十二首其二情	阿娇	1	[[0, 1]]	
息虑狎群鸥，行藏合自由。	韩偓	息虑	白鸥（列子）	1	[[4, 5]]	
宠渥徵黄渐，权宜借寇频。	杜甫	奉送韦中丞之晋赴湖南	颍川政（黄霸）	1	[[3, 4]]	
名须麟阁上，好去及瓜还。	贯休	送人征蛮	及瓜（连称，齐侯）	1	[[8, 9]]	
今朝出豫临悬圃，明日陪游向赤城。	崔融	嵩山石淙侍宴应制	玄圃（周穆王）	1	[[5, 6]]	
云龙谐理代，鱼水见深恩。	权德舆	奉和于司空二十五丈新卜城南郊居接司徒公别墅即事书情奉献兼呈李斐相公	从龙	1	[[0, 1]]	
羿弯弓属矢那不中，足令久不得奔。	李贺	日出行	射日弓（后羿）	1	[[1, 2, 3]]	
才子襟期本上清，陆云家鹤伴闲情。	李縠	和皮日休悼鹤	华亭（陆云，陆机）	1	[[8, 9, 10, 11]]	
生同胥靡遗，寿比彭铿夭。	柳宗元	与崔策登西山	彭殇（彭祖）	1	[[8, 9, 10]]	
舞盘回雪动，弦奏跃鱼随。	独孤及	李卿东池夜宴得池字	老鱼跳波	1	[[6, 7, 8, 9]]	
鸟偷飞处衔将火，人摘争时蹋破珠。	白居易	吴樱桃		0		
良游盛簪绂，继迹多夔龙。	王维	韦侍郎山居	夔（伊尹，夔，龙）	2	[[9, 10]]	
谓乘凫舄朝天子，却愧猪肝累主人。	独孤及	酬常郿县见赠	累安邑（闵贡）	1	[[10, 11, 12]]	
水理漩洑，鹏风翱翔。	司空图	诗品委曲	大鹏（庄子）	1	[[5, 6, 7]]	
五湖游不厌，柏署迹如遗。	皎然	酬崔侍御见赠	柏台	1	[[6, 7]]	
谁于销骨地，一鉴玉壶冰。	李群玉	宵民	玉壶冰（鲍照）	1	[[8, 9, 10]]	
寂寞想章台，始叹云泥隔。	钱起	离居夜雨奉寄李京兆	章台（张敞）	1	[[3, 4]]	
正声消郑卫，古状掩笙簧。	司空曙	同张参军喜李尚书寄新琴	郑卫	1	[[3, 4]]	
登原过水访相如，竹坞莎庭似故居。	刘沧	访友人郊居	相如（司马相如）	1	[[5, 6]]	
