sentence	author	title	allusion	variation_number	allusion_index	transformed_allusion
本是张公子，曾名萼绿华。	李贺	答赠	张公子	1	[[2, 3, 4]]	[2, 3, 4,张公子]
韩信在淮阴，少年相欺凌。屈体若无骨，壮心有所凭。	李白	赠新平少年	淮笑韩信（韩信）	1	[[0, 2]]	[0, 1, 2,淮笑韩信（韩信）]
已想人如玉，遥怜马似骢。	韦应物	雪中闻李儋过门不访聊以寄赠	骢马（桓典）	1	[[10, 11]]	[10, 11,骢马（桓典）]
方寸抱秦镜，声名传楚材。	刘长卿	硖石遇雨宴前主簿从兄子英宅	秦镜;楚材	2	[[3, 4]];[[9, 10]]	[3, 4,秦镜];[9, 10,楚材]
此别更无闲事嘱，北山高处谢猿啼。	吴融	送弟东归	移文（周颙，孔稚圭）	1	[[8, 10]]	[8, 9, 10,移文（周颙，孔稚圭）]
自悯秦冤痛，谁怜楚奏哀。	骆宾王	幽系书情通简知己	南冠（钟仪）	2	[[8, 9, 10]]	[8, 9, 10,南冠（钟仪）]
幸曾趋丹墀，数得侍黄屋。	岑参	郡斋闲坐	黄屋	1	[[9, 10]]	[9, 10,黄屋]
小山桂树比权奇，上林桃花况颜色。	乔知之	羸骏篇	小山（刘安，王逸）	2	[[0, 1, 2]]	[0, 1, 2,小山（刘安，王逸）]
议论有馀地，公侯来未迟。	杜甫	奉送魏六丈佑少府之交广	无全牛（庖丁）	1	[[2, 3, 4]]	[2, 3, 4,无全牛（庖丁）]
当时不敢辞先醉，误逐群公倒载还。	戴叔伦	奉酬卢端公饮后赠诸公见示之作	山简	1	[[12, 13]]	[12, 13,山简]
酒熟无来客，因成独酌谣。	白居易	冬初酒熟二首 其二		0		
东门牛屡饭，中散虱空爬。	柳宗元	同刘二十八院长述旧言怀感时书事奉寄澧州张员外使君五十二韵之作因其韵增玉八十通赠二君子	商歌（宁戚，齐桓公）	1	[[0, 1, 2]]	[0, 1, 2,商歌（宁戚，齐桓公）]
自有东篱菊，年年解作花。	刘长卿	过湖南羊（一作来）处士别业	东篱（陶潜）	3	[[2, 3, 4]]	[2, 3, 4,东篱（陶潜）]
越桂留烹张翰鲙，蜀姜供煮陆机莼。	李商隐	赠郑谠处士	鲈鱼（张翰）;千里莼（王济，陆机）	3	[[4, 5, 6]];[[12, 13, 14]]	[4, 5, 6,鲈鱼（张翰）];[12, 13, 14,千里莼（王济，陆机）]
莫惊侧弁还归路，秖为平阳歌舞催。	李迥秀	夜宴安乐公主宅	平阳（刘彻，平阳公主，卫子夫）	1	[[10, 11]]	[10, 11,平阳（刘彻，平阳公主，卫子夫）]
子云祗自守，奚事九衢尘。	韩愈	闲游二首	子云（扬雄）	1	[[0, 1]]	[0, 1,子云（扬雄）]
莫讶相如献赋迟，锦书谁道泪沾衣。	彭伉	寄妻	锦字（苏若兰）;献赋（刘彻，司马相如，扬雄，杨得意）	2	[[8, 9]];[[4, 5]]	[8, 9,锦字（苏若兰）];[4, 5,献赋（刘彻，司马相如，扬雄，杨得意）]
酒边旧侣真何逊，云里新声是莫愁。	曹松	陪湖南李中丞宴隐溪	何逊	1	[[5, 6]]	[5, 6,何逊]
淮阳多病偶求欢，客袖侵霜与烛盘。	杜牧	初冬夜饮	淮阳卧（汲黯）	1	[[0, 1, 2, 3]]	[0, 1, 2, 3,淮阳卧（汲黯）]
太公渭川水，李斯上蔡门。钓周猎秦安黎元，小鱼㕙兔何足言。	李白	留别于十一兄逖裴十三游塞垣	磻溪（吕尚，周文王）	2	[[2, 3], [12, 13]]	[2, 3,磻溪（吕尚，周文王）]; [12, 13,磻溪（吕尚，周文王）]
练思多时冰雪清，拂衣无语别书生。	杨巨源	送陈判官罢举赴江外	拂衣	1	[[8, 9]]	[8, 9,拂衣]
一丘常欲卧，三径苦无资。	孟浩然	秦中感秋寄远上人	三径（求仲，羊仲，蒋诩）	1	[[6, 7]]	[6, 7,三径（求仲，羊仲，蒋诩）]
羸马望北走，迁人悲越吟。	王昌龄	江上闻笛	越吟（庄舄）	1	[[9, 10]]	[9, 10,越吟（庄舄）]
楼上看珠妓，车中见玉人。	陈子昂	上元夜效小庾体	玉人（卫玠，裴楷）	1	[[9, 10]]	[9, 10,玉人（卫玠，裴楷）]
焚香欲使三清鸟，静拂桐阴上玉坛。	李益	避暑女冠	青鸟（刘彻，西王母）	1	[[3, 5]]	[3, 4, 5,青鸟（刘彻，西王母）]
刘郎别后无遗履，丁令归来有旧巢。	薛能	许州题观察判官厅	令威（丁令威）;阮郎（刘晨，阮肇）	2	[[8, 9]];[[0, 1]]	[8, 9,令威（丁令威）];[0, 1,阮郎（刘晨，阮肇）]
振锡才寻三径草，登船忽挂一帆风。	吴融	送知古上人	三径（求仲，羊仲，蒋诩）	1	[[4, 5]]	[4, 5,三径（求仲，羊仲，蒋诩）]
众说君平死，真师易义全。	姚合	送任尊师归蜀觐亲	君平（严君平，严遵）	1	[[2, 3]]	[2, 3,君平（严君平，严遵）]
无人说得中兴事，独倚斜晖忆仲宣。	韦庄	洛北村居	王粲（王粲）	1	[[13, 14]]	[13, 14,王粲（王粲）]
尊罍岂识曹参酒，宾客还亲宋玉风。	齐己	荆州新秋寺居写怀诗五首上南平王	大王风（宋玉，楚王）	1	[[12, 13, 14]]	[12, 13, 14,大王风（宋玉，楚王）]
行人皆踯躅，栖鸟起回翔。	李白	拟古十二首 其二		0		
蓬莱织女回云车，指点虚无是征路。	杜甫	送孔巢父谢病归游江东兼呈李白	蓬莱	1	[[0, 1]]	[0, 1,蓬莱]
补衮周官贵，能名汉主思。	清江	酬姚补阙南仲云溪馆中戏题随书见寄	补衮（仲山甫）	1	[[0, 1]]	[0, 1,补衮（仲山甫）]
分与玄豹隐，不为湘燕飞。	钱起	酬刘员外雨中见寄	豹隐（陶答子，陶荅子妻）	2	[[2, 3, 4]]	[2, 3, 4,豹隐（陶答子，陶荅子妻）]
遗在兰渚，迁于客位。	皎然	兰亭古石桥柱赞		0		
惜君滞南楚，枳棘徒栖凤。	刘长卿	送沈少府之任淮南	枳棘鸾（仇览，仇香，王涣）	1	[[6, 8]]	[6, 7, 8,枳棘鸾（仇览，仇香，王涣）]
六宫攀不住，三岛去相招。	郑畋	题缑山王子晋庙	蓬莱	1	[[6, 7]]	[6, 7,蓬莱]
美禄与贤人，相逢自可亲。	权德舆	醉后	中圣（徐邈）	1	[[3, 5]]	[3, 4, 5,中圣（徐邈）]
曾闻贾谊陈奇策，肯学扬雄赋解嘲。	牟融	题赵支	贾生泪（贾谊）;解嘲（扬雄）	2	[[2, 5]];[[13, 14]]	[2, 3, 4, 5,贾生泪（贾谊）];[13, 14,解嘲（扬雄）]
欲见宁亲孝，儒衣稚子斑。	钱起	送李栖桐道举擢第还乡省侍	老莱（老莱子）	1	[[8, 9, 10]]	[8, 9, 10,老莱（老莱子）]
娥皇不语启娇靥，女英目成转心惬。	卢仝	秋梦行	湘妃（唐尧，女英，娥皇，舜，虞舜）	2	[[0, 1], [8, 9]]	[0, 1,湘妃（唐尧，女英，娥皇，舜，虞舜）]; [8, 9,湘妃（唐尧，女英，娥皇，舜，虞舜）]
鲍昭多所得，时忆寄汤生。	齐己	寄唐禀正字	鲍参军（鲍照）	1	[[0, 1]]	[0, 1,鲍参军（鲍照）]
谁能求得秦皇术，为我先驱紫阁峰。	施肩吾	鄠县村居	石桥（秦始皇）	1	[[4, 6]]	[4, 5, 6,石桥（秦始皇）]
壮心看舞剑，别绪应悬旌。	崔日用	奉和圣制送张说巡边	悬旌	1	[[9, 10]]	[9, 10,悬旌]
海内语三独，朝端谋六户。	储光羲	晚次东亭献郑州宋使君文	三独（宣秉）	1	[[3, 4]]	[3, 4,三独（宣秉）]
闻说天台有遗爱，人将琪树比甘棠。	刘禹锡	衢州徐员外使君遗以缟纻兼竹书箱因成一篇用答佳贶（按此郡本自婺州析置。徐（州）自合州迁）	甘棠（召公姬奭）	1	[[13, 14]]	[13, 14,甘棠（召公姬奭）]
龙飙去去无消息，鸾镜朝朝减容色。	骆宾王	代女道士王灵妃赠道士李荣	孤鸾	1	[[8, 9]]	[8, 9,孤鸾]
涸鳞惊照辙，坠羽怯虚弯。	骆宾王	途中有怀	涸鳞（庄子）	1	[[0, 1]]	[0, 1,涸鳞（庄子）]
何武劾腐儒，陈蕃礼高士。	刘禹锡	送湘阳熊判官孺登府罢归钟陵因寄呈江西裴中丞二十三兄	解榻（周璆，徐稚，陈蕃）	1	[[6, 7, 8, 9, 10]]	[6, 7, 8, 9, 10,解榻（周璆，徐稚，陈蕃）]
交情剧断金，文律每招寻。	权德舆	离合诗赠张监阁老	金兰	1	[[3, 4]]	[3, 4,金兰]
柏梁赋诗不及宴，长楸走马谁相数。	李颀	放歌行答从弟墨卿	柏梁	1	[[0, 1]]	[0, 1,柏梁]
须凿燕然山上石，登科记里是閒名。	姚合	送独孤焕评事赴丰州	勒燕然（窦宪）	1	[[2, 4]]	[2, 3, 4,勒燕然（窦宪）]
山围伯禹庙，江落伍胥潮。	孙逖	立秋日题安昌寺北山亭	伍员涛（伍员，文种）	2	[[8, 9, 10]]	[8, 9, 10,伍员涛（伍员，文种）]
江上梅花无数落，送君南浦不胜情。	武元衡	鄂渚送友	南浦（江淹）	2	[[8, 9, 10, 11]]	[8, 9, 10, 11,南浦（江淹）]
谢才偏许朓，阮放最怜咸。	陆龟蒙	和袭美江南书情二十韵寄秘阁韦校书贻之商洛宋先辈垂文二同年次韵	谢朓	1	[[0, 1]]	[0, 1,谢朓]
珠履三千侍玉除，宫花飘锦早莺初。	贯休	大蜀皇帝潜龙日述圣德诗五首	珠履（黄歇）	2	[[0, 1, 2, 3]]	[0, 1, 2, 3,珠履（黄歇）]
总传桃叶渡江时，只为王家一首诗。	罗虬	比红儿诗	桃叶（桃叶，王子敬，王献之）	1	[[2, 3]]	[2, 3,桃叶（桃叶，王子敬，王献之）]
空多箧中赠，长见右军书。	高适	途中寄徐录事	右军（王羲之）	1	[[8, 9]]	[8, 9,右军（王羲之）]
机迥回文巧，绅兼束发新。	李峤	锦	锦字（苏若兰）	1	[[2, 3]]	[2, 3,锦字（苏若兰）]
九重细雨惹春色，轻染龙池杨柳烟。	温庭筠	长安春晚二首	九重门	1	[[0, 2]]	[0, 1, 2,九重门]
花源君若许，虽远亦相寻。	皇甫冉	赋得荆溪夜湍送蒋逸人归义兴山	桃源（陶潜）	1	[[0, 1]]	[0, 1,桃源（陶潜）]
唯应嵇叔夜，似我性慵疏。	高骈	遣兴	叔夜（嵇康）	2	[[2, 3, 4]]	[2, 3, 4,叔夜（嵇康）]
原宪贫无愁，颜回乐自持。	沈佺期	伤王学士	颜子（孔子，颜回）;原宪贫（原宪）	2	[[6, 7]];[[0, 1, 2]]	[6, 7,颜子（孔子，颜回）];[0, 1, 2,原宪贫（原宪）]
狂歌问夫子，夫子莫能陈。	储光羲	同王十三维偶然作十首	楚狂（孔子，楚狂）	1	[[0, 1]]	[0, 1,楚狂（孔子，楚狂）]
为问乘槎人，沧洲复谁在。	孟浩然	岁暮海上作	沧洲	1	[[6, 7]]	[6, 7,沧洲]
不驻秦京陌，还题蜀郡舆。	苏颋	慈恩寺二日半寓言	题舆	1	[[7, 8]]	[7, 8,题舆]
醉来倚玉无馀事，目送归鸿笑复歌。	钱起	仲春宴王补阙城东小池	倚玉（夏侯玄，曹睿，毛曾）	1	[[2, 3]]	[2, 3,倚玉（夏侯玄，曹睿，毛曾）]
应化辽天鹤，归当千岁馀。	李白	题许宣平庵壁（见诗话类编）	令威（丁令威）	1	[[2, 3, 4]]	[2, 3, 4,令威（丁令威）]
邑罕悬磬贫，山无挂瓢逸。	李峤	扈从还洛呈侍从群官	一瓢（许由）;悬磬	2	[[8, 9]];[[2, 3]]	[8, 9,一瓢（许由）];[2, 3,悬磬]
对棋陪谢傅，把剑觅徐君。	杜甫	别房太尉墓	悬剑（季札，徐君）	2	[[6, 7, 8, 9, 10]]	[6, 7, 8, 9, 10,悬剑（季札，徐君）]
谢安近日违朝旨，傅说当时允帝求。	张祜	寄献萧相公	谢公（谢安）	1	[[0, 1]]	[0, 1,谢公（谢安）]
孤岛虽留双鹤歇，五云争放二龙闲。	郑谷	为户部李郎中与令季端公寓止渠州江寺偶作寄献	二龙（许虔，许邵）	1	[[12, 13]]	[12, 13,二龙（许虔，许邵）]
祠容既毕，仙座爰兴。	不详	郊庙歌辞 享太庙乐章 通和		0		
西陆蝉声唱，南冠客思侵。	骆宾王	在狱咏蝉	南冠（钟仪）	1	[[6, 7]]	[6, 7,南冠（钟仪）]
飞锡去年啼邑子，献花何日许门徒。	杜甫	大觉高僧兰若	飞锡	1	[[0, 1]]	[0, 1,飞锡]
翻感惠休并李郭，剑门空处望长安。	章孝标	题上皇观	惠休（汤惠休，鲍照）	1	[[2, 3]]	[2, 3,惠休（汤惠休，鲍照）]
休怪儿童延俗客，不教鹅鸭恼比邻。	杜甫	将赴成都草堂途中有作先寄严郑公五首 其二		0		
多情更有分明处，照得歌尘下燕梁。	郑谷	蜡烛	梁尘（虞公）	1	[[10, 11]]	[10, 11,梁尘（虞公）]
传道寻仙友，青囊卖卜来。	陈子昂	酬田逸人游岩见寻不遇题隐居里壁	青囊	1	[[6, 7]]	[6, 7,青囊]
异国惭倾盖，归途俟并粮。	韦庄	和郑拾遗秋日感怀一百韵	倾盖（邹阳）	1	[[3, 4]]	[3, 4,倾盖（邹阳）]
光阴蓟子训，才术褚先生。	高适	赠别褚山人	蓟子（蓟子训）	2	[[2, 3, 4]]	[2, 3, 4,蓟子（蓟子训）]
烟水茫茫多苦辛，更闻江上越人吟。	孙逖	夜宿浙江	越吟（庄舄）	1	[[12, 13, 14]]	[12, 13, 14,越吟（庄舄）]
所愿酌贪泉，心不为磷缁。	韦应物	送冯著受李广州署为录事	贪泉（吴隐之）	1	[[3, 4]]	[3, 4,贪泉（吴隐之）]
湖水平来见鲤鱼，偶因烹处得琼琚。	罗隐	寄杨秘书	双鱼	1	[[5, 6]]	[5, 6,双鱼]
名借三军勇，功推百中难。	耿湋	和王怀州观西营秋射得寒字	穿杨（养由基）	1	[[8, 9, 10]]	[8, 9, 10,穿杨（养由基）]
陶令忽相逢，问我将何事。	李白	江上答崔宣城	陶潜	1	[[0, 1]]	[0, 1,陶潜]
捐扇破谁执，素纨轻欲裁。	李益	立春日宁州行营因赋朔风吹飞雪	团扇（班婕妤）	1	[[0, 1]]	[0, 1,团扇（班婕妤）]
犹喜深交有支遁，时时音信到松房。	昙域	怀齐己	支公（支道林）	1	[[5, 6]]	[5, 6,支公（支道林）]
送君扬楫去，愁绝郢城篇。	李群玉	送郑京昭之云安	白雪（宋玉）	1	[[8, 9]]	[8, 9,白雪（宋玉）]
为惜淮南子，如何攀桂枝。	储光羲	河中望鸟滩作贻吕四郎中	小山（刘安，王逸）	2	[[8, 9, 10]]	[8, 9, 10,小山（刘安，王逸）]
常疑六合外，未信漆园书。及此闻溪漏，方欣验尾闾。	李德裕	重忆山居六首漏潭石	庄周	1	[[8, 9, 10]]	[8, 9, 10,庄周]
三径何寂寂，主人山上山。	独孤及	与韩侍御同寻李七舍人不遇题壁留赠	三径（求仲，羊仲，蒋诩）	1	[[0, 1]]	[0, 1,三径（求仲，羊仲，蒋诩）]
但能一官适，莫羡五侯尊。	李嘉祐	送越州辛法曹之任	五侯	1	[[8, 9]]	[8, 9,五侯]
眷眷待远信，竟岁无人来。	李白	感兴六首 其三		0		
今日汉庭求上略，留侯自有一编书。	权德舆	送张仆射朝见毕归镇	留侯	1	[[8, 9]]	[8, 9,留侯]
隗君亦何幸，遂起黄金台。	陈子昂	蓟丘览古赠卢居士藏用七首燕昭王	黄金台（燕昭王，郭隗）	1	[[8, 9, 10]]	[8, 9, 10,黄金台（燕昭王，郭隗）]
楚岫千峰翠，湘潭一叶黄。	韦迢	早发湘潭寄杜员外院长	一叶	1	[[8, 9]]	[8, 9,一叶]
曾陪后乘光，共逐平津游。	长孙佐辅	闻韦驸马使君迁拜台州	平津（公孙弘，薛泽）	1	[[8, 9]]	[8, 9,平津（公孙弘，薛泽）]
正是澄江如练处，玄晖应喜见诗人。	李商隐	和韦潘前辈七月十二日夜泊池州城下先寄上李使君	谢朓	1	[[8, 9]]	[8, 9,谢朓]
高阳旧徒侣，时复一相携。	李商隐	寄罗劭兴	习家（山简）	1	[[0, 2]]	[0, 1, 2,习家（山简）]
万重云树下，数亩子平居。	钱起	东溪杜野人致酒	尚平（向长）	1	[[8, 9]]	[8, 9,尚平（向长）]
敬逾齐国社，恩比召南棠。	柳宗元	弘农公以硕德伟才屈于诬枉（弘农公杨凭也。为御史李夷简所弹）左官三岁复为大僚天监昭明人心感悦宗元窜伏湘浦拜贺末由谨献诗五十韵以毕微志	甘棠（召公姬奭）	1	[[8, 9, 10]]	[8, 9, 10,甘棠（召公姬奭）]
后车宁见前车覆，今日难忘昨日忧。	郑谷	渭阳楼闲望	覆车	1	[[4, 7]]	[4, 5, 6, 7,覆车]
妾本深宫妓，曾城闭九重。	王勃	铜雀妓二首	十二楼	1	[[6, 7]]	[6, 7,十二楼]
西沉浮世日，东注逝川波。	于武陵	感情	逝川（孔子）	1	[[8, 9]]	[8, 9,逝川（孔子）]
颜巷雪深人已去，庾楼花盛客初归。	许浑	李秀才近自涂口迁居新安适枉缄书见宽悲戚因以此答	颜子（孔子，颜回）	1	[[0, 1]]	[0, 1,颜子（孔子，颜回）]
口称采造家，身属神策军。	白居易	宿紫阁山北村		0		
水似棋文交度郭，柳如行障俨遮桥。	皮日休	吴中书事寄汉南裴尚书		0		
鹊印庆仍传，鱼轩宠莫先。	岑参	西河郡太守张夫人挽歌	鹊印	1	[[0, 1]]	[0, 1,鹊印]
藁砧刀头未有期，攀条拭泪坐相思。	徐彦伯	芳树	刀头（任立政，李陵）;藁砧	2	[[2, 3]];[[0, 1]]	[2, 3,刀头（任立政，李陵）];[0, 1,藁砧]
多谢青溪客，去去赤松游。	卢照邻	过东山谷口	赤松（刘邦，张良，王子乔，黄初平）	2	[[8, 9, 10]]	[8, 9, 10,赤松（刘邦，张良，王子乔，黄初平）]
散员疏去未为贵，小邑陶休何足云。	白居易	题崔常侍济上别墅	二疏（疏受，疏广）;归去来（陶潜）	2	[[2, 3]];[[10, 11]]	[2, 3,二疏（疏受，疏广）];[10, 11,归去来（陶潜）]
屡枉琼瑶赠，如今道术存。	皇甫冉	答张諲刘方平兼呈贺兰广	琼瑶	1	[[2, 3]]	[2, 3,琼瑶]
右军书画神传髓，康乐文章梦授心。	齐己	荆州贯休大师旧房	康乐（谢灵运）;右军（王羲之）	2	[[8, 9]];[[0, 1]]	[8, 9,康乐（谢灵运）];[0, 1,右军（王羲之）]
双剑曾埋狱，司空问斗牛。	窦常	求自试	双剑（干将，张华，莫邪，雷焕）	1	[[0, 1]]	[0, 1,双剑（干将，张华，莫邪，雷焕）]
孙阳如不顾，骐骥向谁嘶。	李群玉	投从叔	伯乐	1	[[0, 1]]	[0, 1,伯乐]
闻道今年寒食日，东山旧路独行迟。	刘禹锡	窦夔州见寄寒食日忆故姬小红吹笙因和之	东山妓（谢安）	1	[[8, 10]]	[8, 9, 10,东山妓（谢安）]
支公何处在，神理竟茫茫。	张谓	哭护国上人	支公（支道林）	1	[[0, 1]]	[0, 1,支公（支道林）]
佩入龙宫步迟迟，绣帘银殿何参差。知骊龙失殊知不知。	贯休	还举人歌行卷	骊珠	1	[[17, 18]]	[17, 18,骊珠]
木下有子，伤心遇酷。	不详	含元殿丹石隐语		0		
人生只为此，亦足傲羲皇。	高适	广陵别郑处士	傲羲皇（陶潜，伏羲氏，羲和）	1	[[8, 9, 10]]	[8, 9, 10,傲羲皇（陶潜，伏羲氏，羲和）]
花间五马迎君日，雨霁烟开玉女冈。	韩翃	送王侍御赴江西兼寄李袁州	五马	1	[[2, 3]]	[2, 3,五马]
又挥西方变，发地扶屋椽。	杜甫	观薛稷少保书画壁		0		
飞燕皇后轻身舞，紫宫夫人绝世歌。	李白	阳春歌	倾城（刘彻，李延年）;飞燕（赵飞燕）	2	[[12, 13, 14]];[[0, 1]]	[12, 13, 14,倾城（刘彻，李延年）];[0, 1,飞燕（赵飞燕）]
食蕊嫌丛棘，衔泥怯死灰。	沈佺期	同狱者叹狱中无燕	寒灰（韩安国）	1	[[9, 10]]	[9, 10,寒灰（韩安国）]
闾阎几家散，应待下车招。	刘长卿	送齐郎中赴海州	下车（武王）	1	[[8, 9]]	[8, 9,下车（武王）]
习池风景异，归路满尘埃。	杜审言	登襄阳城	习家（山简）	1	[[0, 1]]	[0, 1,习家（山简）]
垂竿已羡磻溪老，体道犹思塞上翁。	高适	金城北楼	磻溪（吕尚，周文王）;塞上翁（塞翁）	2	[[4, 5]];[[12, 13, 14]]	[4, 5,磻溪（吕尚，周文王）];[12, 13, 14,塞上翁（塞翁）]
昔日扬雄宅，还无乡相舆。	杨发	小园秋兴（一作晚）	扬雄宅（扬雄）	1	[[2, 3, 4]]	[2, 3, 4,扬雄宅（扬雄）]
可怜宾客尽倾盖，何处老翁来赋诗。	杜甫	七月一日题终明府水楼二首之二	倾盖（邹阳）	1	[[5, 6]]	[5, 6,倾盖（邹阳）]
为数麒麟高阁上，谁家父子勒燕然。	杨巨源	贺田仆射子弟荣拜金吾	麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）	1	[[2, 4]]	[2, 3, 4,麟阁（丙吉，刘德，刘洵，张安世，杜延年，梁丘贺，萧望之，苏武，赵充国，霍光，韩增，魏相）]
猃狁方为寇，嫖姚正用师。	李频	送友人陆肱往太原	嫖姚（霍去病）	1	[[6, 7]]	[6, 7,嫖姚（霍去病）]
借问景阳台下客，谢家谁更卧东山。	储嗣宗	春怀寄秣陵知友	苍生望（谢安）	1	[[12, 15]]	[12, 13, 14, 15,苍生望（谢安）]
晴浴狎鸥分处处，雨随神女下朝朝。	杜甫	夔州歌十绝句	阳台（宋玉，楚襄王，瑶姬）	1	[[10, 11]]	[10, 11,阳台（宋玉，楚襄王，瑶姬）]
金貂晓出凤池头，玉节前临南雍州。	刘禹锡	奉和裴侍中将赴汉南留别座上诸公	凤池（荀勖）	1	[[4, 5]]	[4, 5,凤池（荀勖）]
已迷金谷路，频驻玉人车。	张南史	花	金谷（石崇）;玉人（卫玠，裴楷）	4	[[2, 3, 4]];[[8, 9, 10]]	[2, 3, 4,金谷（石崇）];[8, 9, 10,玉人（卫玠，裴楷）]
若遣谢宣城不死，必应吟尽夕阳川。	郑准	题宛陵北楼	谢朓	1	[[2, 3, 4]]	[2, 3, 4,谢朓]
远别无轻绕朝策，平戎早寄仲宣诗。	高适	送浑将军出塞	王粲诗（王粲）;绕朝策（士会，绕朝）	2	[[12, 15]];[[4, 5, 6]]	[12, 13, 14, 15,王粲诗（王粲）];[4, 5, 6,绕朝策（士会，绕朝）]
