sentence	allusion	variation_number	allusion_index	transformed_allusion
有如报恩雀，含环向谁视?	黄雀报	1	[[2, 4]]	[2, 3, 4, 黄雀报]
莫学衔环雀，崎岖谩报恩。	黄雀报	1	[[2, 4]]	[2, 3, 4, 黄雀报]
如何警露禽，不似衔环雀?	黄雀报	1	[[8, 10]]	[8, 9, 10, 黄雀报]
敢忘衔花雀，思同附骥蝇。	黄雀报	1	[[2, 4]]	[2, 3, 4, 黄雀报]
蓬莱谢恩之雀，白玉四环;汉水报德之蛇，明珠一寸。	黄雀报	1	[[2, 5]]	[2, 3, 4, 5, 黄雀报]
昔杨氏纳环，累代延庆;张公丧剑，其身亦终。	黄雀报	1	[[1, 4]]	[1, 2, 3, 4, 黄雀报]
杨氏雀环在，张公龙剑并。	黄雀报	1	[[0, 3]]	[0, 1, 2, 3, 黄雀报]
使此人不出帷，当效环草之报。	黄雀报	1	[[9, 12]]	[9, 10, 11, 12, 黄雀报]
岂直云中太守，见赤心之奉主;蓬莱童子，知白环之报恩。	黄雀报; 黄雀报	2	[[20, 21], [23, 24]]	[20, 21, 黄雀报]; [23, 24, 黄雀报]
古人于黄雀，岂望白环报?	黄雀报	1	[[8, 10]]	[8, 9, 10, 黄雀报]
多谢大娘子，小人结草衔环，此恩必当重报。	黄雀报	1	[[8, 11]]	[8, 9, 10, 11, 黄雀报]
曾不闻吐珠衔环，效蛇雀之报。	黄雀报	1	[[9, 12]]	[9, 10, 11, 12, 黄雀报]
莫言不解衔环报，但问君恩今若为?	黄雀报	1	[[4, 6]]	[4, 5, 6, 黄雀报]
逆旅孤臣，过蒙优宠，衔报之诚，结于肺肝。	黄雀报	1	[[10, 11]]	[10, 11, 黄雀报]
他日衔环，决不有负。	黄雀报	1	[[2, 3]]	[2, 3, 黄雀报]
古来妄说衔花报，纵解衔花何所为?	黄雀报	1	[[4, 6]]	[4, 5, 6, 黄雀报]
老夫衔环结草之报，断不敢忘。	黄雀报	1	[[2, 5]]	[2, 3, 4, 5, 黄雀报]
妾今生不能补报大德，死当衔环结草。	黄雀报	1	[[12, 15]]	[12, 13, 14, 15, 黄雀报]
杨志若得寸进，当效衔环背鞍之报。	黄雀报	1	[[9, 12]]	[9, 10, 11, 12, 黄雀报]
饲雀曾传庆，烹蛇讵有殃;韬弓裈劲镞，匣剑淬神铓。	黄雀报	1	[[0, 1]]	[0, 1, 黄雀报]
则白羽书生，自铭恩于食稻;黄衣童子，将赛德于餐花。	黄雀报	1	[[13, 16]]	[13, 14, 15, 16, 黄雀报]
倘逐紫鳞藏壑去，拟随黄雀报珠来。	黄雀报	1	[[10, 13]]	[10, 11, 12, 13, 黄雀报]
乌衣羽，倒做黄雀环。两相通，非偶然。	黄雀报	1	[[6, 8]]	[6, 7, 8, 黄雀报]
明珠世不重，知有报恩环。	黄雀报	1	[[8, 10]]	[8, 9, 10, 黄雀报]
呜呼!小人之说不止蛇珠雀环之可笑也。	黄雀报	1	[[11, 12]]	[11, 12, 黄雀报]
多敢是投桃思报不忘戋戋也，今日同衔黄鸟环。	黄雀报	1	[[17, 19]]	[17, 18, 19, 黄雀报]
黄雀知恩在，衔飞亦上楼。	黄雀报	1	[[0, 3]]	[0, 1, 2, 3, 黄雀报]
尝闻说道雀解衔环，犬知结草……我受冯员外活命之恩，将何以报?	黄雀报	1	[[4, 7]]	[4, 5, 6, 7, 黄雀报]
嘘植枯枝，黄雀衔恩非浅。	黄雀报	1	[[5, 8]]	[5, 6, 7, 8, 黄雀报]
谈何容易，驷不及舌，无为强著一言，受嗤千载也。	驷不及舌	1	[[5, 8]]	[5, 6, 7, 8, 驷不及舌]
由来恶舌驷难追，自古无媒谤所归。	驷不及舌	1	[[2, 6]]	[2, 3, 4, 5, 6, 驷不及舌]
不幸先帝厌代，嗣子承祧，不能继好息民，而反亏恩负义。兵戈屡动，驷马难追。戚实自贻，咎将谁执?	驷不及舌	1	[[31, 34]]	[31, 32, 33, 34, 驷不及舌]
俗云：‘一言出口，驷马难追。’《论语》所谓‘驷不及舌’也。	驷不及舌	1	[[9, 12]]	[9, 10, 11, 12, 驷不及舌]
何得以非正刑书，施行四海。刑名一失，驷马不追。	驷不及舌	1	[[18, 21]]	[18, 19, 20, 21, 驷不及舌]
常泰道：‘大丈夫一言既出，驷马莫追，岂有变更!’	驷不及舌	1	[[13, 16]]	[13, 14, 15, 16, 驷不及舌]
大丈夫一言既出，驷马难追，岂有番悔之理!	驷不及舌	1	[[3, 11]]	[3, 4, 5, 6, 7, 8, 9, 10, 11, 驷不及舌]
德称口如悬河，宾主颇也得合。	口如悬河	1	[[2, 5]]	[2, 3, 4, 5, 口如悬河]
心如定水随形应，口似悬河逐病治。	口如悬河	1	[[8, 11]]	[8, 9, 10, 11, 口如悬河]
知县见他说的口若悬河，又是本朝确切典故，不由得不信。	口如悬河	1	[[6, 9]]	[6, 7, 8, 9, 口如悬河]
他好像把法庭看作救亡运动演讲大会，回答时侃侃而谈，口若悬河。	口如悬河	1	[[25, 28]]	[25, 26, 27, 28, 口如悬河]
滴海未穷其书，悬河未穷其义。	口如悬河	1	[[7, 8]]	[7, 8, 口如悬河]
缚虎手，悬河口，车如鸡栖马如狗。	口如悬河	1	[[4, 6]]	[4, 5, 6, 口如悬河]
千丈擎天手，万卷悬河口。	口如悬河	1	[[8, 10]]	[8, 9, 10, 口如悬河]
杨盈川之文如悬河注水，酌之不竭。	口如悬河	1	[[4, 7]]	[4, 5, 6, 7, 口如悬河]
安得咸阳镜，照郎心肺肝。	秦庭朗镜	1	[[2, 4]]	[2, 3, 4, 秦庭朗镜]
又子见照胆秦台一镜悬，绝不株连。	秦庭朗镜	1	[[5, 8]]	[5, 6, 7, 8, 秦庭朗镜]
梁狱书应上，秦台镜欲临。	秦庭朗镜	1	[[6, 8]]	[6, 7, 8, 秦庭朗镜]
只见他那艳如桃李之中却又凛如霜雪，对了光儿好一似照着了那秦宫宝镜一般，晃得人胆气生寒，眼光不定。	秦庭朗镜	1	[[28, 31]]	[28, 29, 30, 31, 秦庭朗镜]
心托秦明镜，才非楚白珩。	秦庭朗镜	1	[[2, 4]]	[2, 3, 4, 秦庭朗镜]
妾有秦楼镜，照心胜照井。	秦庭朗镜	1	[[2, 4]]	[2, 3, 4, 秦庭朗镜]
真心为民，细心办事，不辞辛苦，不惮繁冗，魑魅情弊，焉能逃秦鉴哉!	秦庭朗镜	1	[[28, 29]]	[28, 29, 秦庭朗镜]
德业悬秦镜，威声隐楚郊。	秦庭朗镜	1	[[2, 4]]	[2, 3, 4, 秦庭朗镜]
菩提了悟原非树，明镜空悬那是台?	秦庭朗镜	1	[[8, 11]]	[8, 9, 10, 11, 秦庭朗镜]
今日个幸对清官，明镜高悬。	秦庭朗镜	1	[[8, 11]]	[8, 9, 10, 11, 秦庭朗镜]
伊答曰：‘干王明镜高悬，真伪立见。’	秦庭朗镜	1	[[7, 10]]	[7, 8, 9, 10, 秦庭朗镜]
若非秦镜高悬，替老夫伸冤雪枉，不止陨身败名，亦且遗臭万年。	秦庭朗镜	1	[[2, 5]]	[2, 3, 4, 5, 秦庭朗镜]
秉钧当国，正须料理人才，牛溲马渤亦是药笼中物，况有法眼天眼，明镜高悬，则弟之片言，或亦可备下体之采耳。	秦庭朗镜	1	[[30, 33]]	[30, 31, 32, 33, 秦庭朗镜]
既有虚心鉴，还如照胆清。	秦庭朗镜	1	[[8, 10]]	[8, 9, 10, 秦庭朗镜]
朕闻人行有影，鬼形怕镜。定时台上有秦朝照胆镜，黄门官，可同杜丽娘照镜。	秦庭朗镜	1	[[19, 21]]	[19, 20, 21, 秦庭朗镜]
我爱鉴湖水，明如照胆铜。	秦庭朗镜	1	[[8, 10]]	[8, 9, 10, 秦庭朗镜]
观世宗屡谕，不特明晰事理，且曲揣人情，真是禹鼎秦镜。	秦庭朗镜	1	[[21, 24]]	[21, 22, 23, 24, 秦庭朗镜]
肝胆诚难隐，妍媸信易穷。	秦庭朗镜; 秦庭朗镜	2	[[0, 1], [3, 4]]	[0, 1, 秦庭朗镜]; [3, 4, 秦庭朗镜]
空忆常时角枕处，无复前日画眉人。照骨金环谁用许，见胆明镜自生尘。	秦庭朗镜	1	[[24, 27]]	[24, 25, 26, 27, 秦庭朗镜]
仗公义欲雪冤，望镜台作明见。	秦庭朗镜	1	[[8, 9]]	[8, 9, 秦庭朗镜]
守宫注臂镜照胆，三十六年君不知。	秦庭朗镜	1	[[4, 6]]	[4, 5, 6, 秦庭朗镜]
伏乞相公高抬明镜，昭雪前冤!	秦庭朗镜	1	[[4, 7]]	[4, 5, 6, 7, 秦庭朗镜]
每遇秋风振响，郭惊子夏之衣;夜月流辉，鹊绕将军之树。	子夏衣; 子夏衣	2	[[9, 10], [12, 12]]	[9, 10, 子夏衣]; [12, 子夏衣]
连城不换相如璧，百结何妨子夏衣。	子夏衣	1	[[12, 14]]	[12, 13, 14, 子夏衣]
被布裘，裘有百结，滥缕如悬鹑。	子夏衣	1	[[12, 13]]	[12, 13, 子夏衣]
各遂其生，各均其利。杼柚繁而悬鹑之衣绝，工作盛而仰屋之叹消。	子夏衣	1	[[14, 17]]	[14, 15, 16, 17, 子夏衣]
半菽一瓢饮，悬鹑百结衣。	子夏衣	1	[[6, 10]]	[6, 7, 8, 9, 10, 子夏衣]
蜡屐惊踵决，油衣笑鹑悬。	子夏衣	1	[[9, 10]]	[9, 10, 子夏衣]
乌几重重缚，鹑衣寸寸针。	子夏衣	1	[[6, 7]]	[6, 7, 子夏衣]
卒岁岂堪念，鹑衣著更穿。	子夏衣	1	[[6, 7]]	[6, 7, 子夏衣]
鹑服长悲碎，蜗庐未卜安。	子夏衣	1	[[0, 1]]	[0, 1, 子夏衣]
从今后，孤云野鹤，𪆪食更鹑裾。	子夏衣	1	[[12, 13]]	[12, 13, 子夏衣]
不到中年觅小星，岂是夫纲正。况又在琴瑟方调，鸾凤初乘，鹑褐才离，龙榜新登。	子夏衣	1	[[27, 28]]	[27, 28, 子夏衣]
鹑衣百结不蔽膝，恋恋谁怜范叔贫?	子夏衣	1	[[0, 3]]	[0, 1, 2, 3, 子夏衣]
籍名收养，多至数千余人，岁费当若干。此外，又有舍饭，而鹑衣鷇食，扶携颠连，号呼衢路者，犹然在也。	子夏衣	1	[[27, 30]]	[27, 28, 29, 30, 子夏衣]
尝见某者，鹑衣鹄面，彳亍泮宫前。	子夏衣	1	[[5, 8]]	[5, 6, 7, 8, 子夏衣]
未逢仁祖，谁知风月之情;因梦惠连，或得池塘之句。	梦惠连	1	[[13, 15]]	[13, 14, 15, 梦惠连]
到日池塘春草绿，谢公应梦惠连来。	梦惠连	1	[[11, 13]]	[11, 12, 13, 梦惠连]
池塘去后春，一夕生绿草。无由梦阿连，诗句何能好?	梦惠连	1	[[14, 16]]	[14, 15, 16, 梦惠连]
群季俊秀，皆为惠连;吾人咏歌，独惭康乐。	梦惠连	1	[[7, 8]]	[7, 8, 梦惠连]
松荒三径思元亮，草堂平池忆惠连。	梦惠连	1	[[13, 14]]	[13, 14, 梦惠连]
清新春草句，潇洒兰亭字。	梦惠连	1	[[2, 4]]	[2, 3, 4, 梦惠连]
春草梦，也宜夏。	梦惠连	1	[[0, 2]]	[0, 1, 2, 梦惠连]
情知春草池塘句，不到柴烟粪火边。	梦惠连	1	[[2, 5]]	[2, 3, 4, 5, 梦惠连]
兴发春塘草，魂交益都刀。	梦惠连	1	[[2, 4]]	[2, 3, 4, 梦惠连]
一身浪迹海鸥轻，春草池塘梦不成。	梦惠连	1	[[8, 12]]	[8, 9, 10, 11, 12, 梦惠连]
钓矶临池塘，对此梦春草。	梦惠连	1	[[8, 10]]	[8, 9, 10, 梦惠连]
今夜觅，梦池秀句;明月动，探花芳绪。	梦惠连	1	[[4, 7]]	[4, 5, 6, 7, 梦惠连]
栽萱北堂近，梦草故池连。	梦惠连	1	[[6, 7]]	[6, 7, 梦惠连]
是平分春色，梦草池塘，暖风帘幕。	梦惠连	1	[[6, 9]]	[6, 7, 8, 9, 梦惠连]
门前送却催租吏，枕上还吟梦草诗。	梦惠连	1	[[12, 14]]	[12, 13, 14, 梦惠连]
城郭悲歌日，池塘丽句新。	梦惠连	1	[[6, 9]]	[6, 7, 8, 9, 梦惠连]
谢家园里成吟久，只欠池塘一句诗。	梦惠连	1	[[10, 14]]	[10, 11, 12, 13, 14, 梦惠连]
闻有池塘什，还因梦寐遭。	梦惠连	1	[[2, 4]]	[2, 3, 4, 梦惠连]
池塘句得，正谢客相思，月梁颜色。	梦惠连	1	[[0, 2]]	[0, 1, 2, 梦惠连]
落花冉冉春将暮，空写池塘梦中句。	梦惠连	1	[[10, 14]]	[10, 11, 12, 13, 14, 梦惠连]
好将池草句，题与惠连看。	梦惠连	1	[[2, 4]]	[2, 3, 4, 梦惠连]
池塘春草谢家春，万古千秋五字新。	梦惠连	1	[[0, 3]]	[0, 1, 2, 3, 梦惠连]
春悄悄，正断梦愁诗，忘却池塘草。	梦惠连	1	[[12, 14]]	[12, 13, 14, 梦惠连]
梦里常吟池畔草，客中相对广陵花。	梦惠连	1	[[4, 6]]	[4, 5, 6, 梦惠连]
梦中无好语，池草为谁生?	梦惠连	1	[[6, 7]]	[6, 7, 梦惠连]
小蛮问我诗未成，诗在池塘草梦中。	梦惠连	1	[[10, 13]]	[10, 11, 12, 13, 梦惠连]
咫尺家山不隔，喜池塘佳梦，来依今夕。	梦惠连	1	[[8, 11]]	[8, 9, 10, 11, 梦惠连]
尊开风雨挑灯夜，人似池塘入梦时。	梦惠连	1	[[10, 13]]	[10, 11, 12, 13, 梦惠连]
无非晤语难其人，还觅池塘春草思。	梦惠连	1	[[10, 14]]	[10, 11, 12, 13, 14, 梦惠连]
何处池塘春草梦，谁家院落梨花月?	梦惠连	1	[[2, 6]]	[2, 3, 4, 5, 6, 梦惠连]
赢得池塘闲梦草，堂开二乐，客添一笑，长似梅花好。	梦惠连	1	[[2, 6]]	[2, 3, 4, 5, 6, 梦惠连]
听雨不生池草梦，看云应断故乡魂。	梦惠连	1	[[4, 6]]	[4, 5, 6, 梦惠连]
三杯淡酒，玉腴蔬嫩，青缕堆盘。细写池塘诗梦，玉人剪做春幡。	梦惠连	1	[[17, 20]]	[17, 18, 19, 20, 梦惠连]
芳草池塘，春梦暗惊诗客。	梦惠连	1	[[0, 3]]	[0, 1, 2, 3, 梦惠连]
草塘梦觉诗盈卷，清禁朝回笏满床。	梦惠连	1	[[0, 2]]	[0, 1, 2, 梦惠连]
草池梦落西堂客，吟诗一夜东方白。	梦惠连	1	[[0, 2]]	[0, 1, 2, 梦惠连]
水驿孤帆明夜事，此欢重省。梦回处，诗塘春草愁难整。	梦惠连	1	[[17, 20]]	[17, 18, 19, 20, 梦惠连]
人日春风绽早梅，谢家兄弟看花来。	梦惠连	1	[[8, 11]]	[8, 9, 10, 11, 梦惠连]
又《谰言长语》：‘《梦轩》一联云：谢家兄弟池塘草，商室君臣鼎鼐梅。’	梦惠连	1	[[17, 20]]	[17, 18, 19, 20, 梦惠连]
见君花萼集，梦到谢公池。	梦惠连	1	[[8, 10]]	[8, 9, 10, 梦惠连]
谢公池塘上，春草飒已生。	梦惠连	1	[[0, 3]]	[0, 1, 2, 3, 梦惠连]
节物传荆俗，诗情掩谢塘。	梦惠连	1	[[9, 10]]	[9, 10, 梦惠连]
谢客池塘生绿草，一夜红梅先老。	梦惠连	1	[[0, 3]]	[0, 1, 2, 3, 梦惠连]
春梦惊回谢氏塘。箧中消尽旧家香。	梦惠连	1	[[4, 6]]	[4, 5, 6, 梦惠连]
晚红初减谢池花，新翠已遮琼苑路。	梦惠连	1	[[4, 5]]	[4, 5, 梦惠连]
故园二月正芳菲，红紫团枝，一番草绿谢郎池。	梦惠连	1	[[17, 19]]	[17, 18, 19, 梦惠连]
只譬如叶公龙，只譬如庄生蝶，只譬如谢家草，向虚无缥渺间，蓦现出蓬莱岛。	梦惠连	1	[[17, 19]]	[17, 18, 19, 梦惠连]
谢家草色侵衣上，司马琴声到幕回。	梦惠连	1	[[0, 3]]	[0, 1, 2, 3, 梦惠连]
每忧谢弟年难永，不信龚生蕙竟焚。	梦惠连	1	[[2, 3]]	[2, 3, 梦惠连]
谢枕吟魂迷带草，嵇衿真虑属堂萱。	梦惠连	1	[[0, 1]]	[0, 1, 梦惠连]
还见晴波涨绿，谢池梦草相关。	梦惠连	1	[[7, 10]]	[7, 8, 9, 10, 梦惠连]
谢公梦草一差微，谪宦当时道不机。	梦惠连	1	[[0, 3]]	[0, 1, 2, 3, 梦惠连]
王郎庭院春常借，谢客池塘梦未残。	梦惠连	1	[[8, 12]]	[8, 9, 10, 11, 12, 梦惠连]
湖上西风，露花啼处秋香老。谢家春草，唱得清商好。	梦惠连	1	[[13, 16]]	[13, 14, 15, 16, 梦惠连]
黄昏半窗淡月，照青青、谢池春草。	梦惠连	1	[[11, 14]]	[11, 12, 13, 14, 梦惠连]
忽忆谢池春草梦，谁怜燕市只巾斜?	梦惠连	1	[[2, 6]]	[2, 3, 4, 5, 6, 梦惠连]
况狄云望杳，谢池梦断，肱虽曲，谁能睡?	梦惠连	1	[[6, 8]]	[6, 7, 8, 梦惠连]
几许芳心，还解报得春晖。当时谢郎梦里，似殷勤，传入新诗。	梦惠连	1	[[14, 16]]	[14, 15, 16, 梦惠连]
相怜谢池草，明日又春华。	梦惠连	1	[[2, 4]]	[2, 3, 4, 梦惠连]
大小毛生，岂让谢家池草。	梦惠连	1	[[7, 10]]	[7, 8, 9, 10, 梦惠连]
昙华侣，还忆谢池芳草，何时更共游眺。	梦惠连	1	[[6, 9]]	[6, 7, 8, 9, 梦惠连]
莱衣爱日春方永，谢草关情梦未安。	梦惠连	1	[[8, 9]]	[8, 9, 梦惠连]
花明柳暝，念贾箧香空，谢池诗冷。	梦惠连	1	[[11, 13]]	[11, 12, 13, 梦惠连]
宋玉谩夸云雨会，谢连宁许梦魂通。	梦惠连	1	[[8, 9]]	[8, 9, 梦惠连]
为报阿连寒食下，与吾酿酒扫柴扉。	梦惠连	1	[[2, 3]]	[2, 3, 梦惠连]
记取当时灯下语，阿连有力争呵纷。	梦惠连	1	[[8, 9]]	[8, 9, 梦惠连]
时遭人指点，数被鬼揶揄。	鬼揶揄	1	[[8, 10]]	[8, 9, 10, 鬼揶揄]
凭他旧典翻新样，路鬼揶揄作郡人。	鬼揶揄	1	[[8, 11]]	[8, 9, 10, 11, 鬼揶揄]
揄揶惭路鬼，憔悴切波臣。	鬼揶揄	1	[[2, 4]]	[2, 3, 4, 鬼揶揄]
也不见揶揄山鬼路逢迎，也不见禹王的神鼎。	鬼揶揄	1	[[3, 6]]	[3, 4, 5, 6, 鬼揶揄]
瞌睡汉身登甲第，揶揄鬼影避魍魉。	鬼揶揄	1	[[8, 10]]	[8, 9, 10, 鬼揶揄]
年年送人作太守，坐受尘土堆胸肠。	鬼揶揄	1	[[2, 6]]	[2, 3, 4, 5, 6, 鬼揶揄]
送人作郡鬼揶揄，同是当时旧酒徒。	鬼揶揄	1	[[0, 3]]	[0, 1, 2, 3, 鬼揶揄]
丁兰刻母，伯瑜泣杖。	伯瑜泣杖	1	[[5, 8]]	[5, 6, 7, 8, 伯瑜泣杖]
古来只有伯俞受杖尊慈命，几曾见甘痛决被妻荆。	伯瑜泣杖	1	[[4, 7]]	[4, 5, 6, 7, 伯瑜泣杖]
你孝顺似那王祥卧冰，你恰似伯俞泣杖。	伯瑜泣杖	1	[[13, 16]]	[13, 14, 15, 16, 伯瑜泣杖]
伯俞年七十，彩衣以娱亲。慈母笞不痛，歔欷涕沾巾。	伯瑜泣杖	1	[[12, 16]]	[12, 13, 14, 15, 16, 伯瑜泣杖]
〔羿〕身子是岩石一般挺立着，眼光直射，闪闪如岩下电。	岩下电	1	[[22, 24]]	[22, 23, 24, 岩下电]
老夫垂八十，岩电尚烂烂。	岩下电	1	[[6, 7]]	[6, 7, 岩下电]
岩电已能开倦眼，春雷不许殷枯肠。	岩下电	1	[[0, 1]]	[0, 1, 岩下电]
醉后起谈锋，岩电目炯然。	岩下电	1	[[6, 7]]	[6, 7, 岩下电]
双眸闪闪烂岩电，细书小字笺鱼虫。	岩下电	1	[[4, 6]]	[4, 5, 6, 岩下电]
冯颠久已敧残雪，戎眼何曾眩落晖?	岩下电	1	[[8, 9]]	[8, 9, 岩下电]
王戎似电休推病，周𫖮才醒众却惊。	岩下电	1	[[0, 3]]	[0, 1, 2, 3, 岩下电]
好作王戎眼，休烧李勣须。	岩下电	1	[[2, 4]]	[2, 3, 4, 岩下电]
属早日初眩，晨霾未收，乏离朱之明，昧王戎之视。	岩下电; 岩下电	2	[[18, 19], [21, 21]]	[18, 19, 岩下电]; [21, 岩下电]
君不见潞州别驾眼如电，左手挂弓横捻剑。	岩下电	1	[[7, 9]]	[7, 8, 9, 岩下电]
眼如岩电不看人，腹似鸱夷惟贮酒。	岩下电	1	[[0, 3]]	[0, 1, 2, 3, 岩下电]
但是看承辉的神情，又好像胸有成竹一般。	胸有成竹	1	[[12, 15]]	[12, 13, 14, 15, 胸有成竹]
老宫相信，这件事，大老姜早在他提出这个问题之前就深思熟虑过了，而且已经胸有成竹。	胸有成竹	1	[[35, 38]]	[35, 36, 37, 38, 胸有成竹]
与可画先胸有竹，庖丁解在目无牛。	胸有成竹	1	[[4, 6]]	[4, 5, 6, 胸有成竹]
先生必有成竹在胸，何妨赐教一二呢!	胸有成竹	1	[[4, 7]]	[4, 5, 6, 7, 胸有成竹]
老谋深算，成竹在胸。	胸有成竹	1	[[5, 8]]	[5, 6, 7, 8, 胸有成竹]
不熟此书，则胸无成竹，虽有其志，何从措手?	胸有成竹	1	[[6, 9]]	[6, 7, 8, 9, 胸有成竹]
文与可画竹，胸有成竹;郑板桥画竹，胸无成竹。	胸有成竹	1	[[17, 20]]	[17, 18, 19, 20, 胸有成竹]
刺船人去波涛急，凄绝成连海上琴。	成连海上琴	1	[[10, 14]]	[10, 11, 12, 13, 14, 成连海上琴]
清冷鱼山梵，寂寞成连琴。	成连海上琴	1	[[8, 10]]	[8, 9, 10, 成连海上琴]
成连入海移人情，岂是本来无嗜欲;琴兮琴兮在自然，不在徽金与轸玉。	成连海上琴	1	[[0, 3]]	[0, 1, 2, 3, 成连海上琴]
成连海水最移情，弘景山居亦有荣。	成连海上琴	1	[[0, 3]]	[0, 1, 2, 3, 成连海上琴]
子之承亲，温席扇枕;子之友悌，同舆共寝。	温席扇枕	1	[[5, 8]]	[5, 6, 7, 8, 温席扇枕]
事母性至孝，母年七十，天大寒，常以身自温席而后授其处。	温席扇枕	1	[[19, 20]]	[19, 20, 温席扇枕]
姑尝末疾，逾屡岁，汤药祈祷，拭扫温扇，至于颒盥栉沐、扶抱吮摩、抑搔便液之事，必自亲之，一不以属仆人。	温席扇枕	1	[[16, 17]]	[16, 17, 温席扇枕]
每跪读家书，前惧后喜，温枕扇席，无复成童。	温席扇枕	1	[[11, 14]]	[11, 12, 13, 14, 温席扇枕]
亲年迈，且自温衾扇枕，随分度朝昏。	温席扇枕	1	[[6, 9]]	[6, 7, 8, 9, 温席扇枕]
延事亲色养，夏则扇枕席，冬则以身温被。	温席扇枕	1	[[16, 17]]	[16, 17, 温席扇枕]
奉君母朱夫人及所生陈氏并扇席温枕，叔父绘常叹伏之。	温席扇枕	1	[[12, 15]]	[12, 13, 14, 15, 温席扇枕]
烝烝色养，勤同扇席。	温席扇枕	1	[[7, 8]]	[7, 8, 温席扇枕]
延事亲色养，夏则扇枕席，冬则以身温被。	温席扇枕	1	[[8, 10]]	[8, 9, 10, 温席扇枕]
说到此处，就是卧冰哭竹，扇枕温衾，也难报答万一。	温席扇枕	1	[[12, 15]]	[12, 13, 14, 15, 温席扇枕]
愿子聚为江夏枕，不劳挥扇自宁亲。	温席扇枕	1	[[4, 6]]	[4, 5, 6, 温席扇枕]
其中自然也有勉力仿效的，如‘子路负米’，‘黄香扇枕’之类。	温席扇枕	1	[[21, 24]]	[21, 22, 23, 24, 温席扇枕]
未忘麈尾清谈兴，常读蝇头细字书。	麈尾清谈	1	[[2, 5]]	[2, 3, 4, 5, 麈尾清谈]
饭馀洗足上堂坐，手挥谈麈风。	麈尾清谈	1	[[8, 11]]	[8, 9, 10, 11, 麈尾清谈]
应笑王戎成俗物，遥持麈尾独徘徊。	麈尾清谈	1	[[9, 11]]	[9, 10, 11, 麈尾清谈]
高文落笔妙天下，清论挥犀服座中。	麈尾清谈	1	[[10, 11]]	[10, 11, 麈尾清谈]
我住秣陵西，怪鸟秋啼，也无墨客对挥犀。	麈尾清谈	1	[[16, 17]]	[16, 17, 麈尾清谈]
欲尽休公挥麈乐，鬓丝羞对落花风。	麈尾清谈	1	[[4, 5]]	[4, 5, 麈尾清谈]
闲言挥麈柄，清步掩蜗庐。	麈尾清谈	1	[[2, 4]]	[2, 3, 4, 麈尾清谈]
粝饭常同啜菜羹，清言不厌挥麈柄。	麈尾清谈	1	[[12, 14]]	[12, 13, 14, 麈尾清谈]
从来名士夸江左，挥麈今登拜将台。	麈尾清谈	1	[[8, 9]]	[8, 9, 麈尾清谈]
雅燕飞觞，清谈挥麈，使君高会群贤。	麈尾清谈	1	[[5, 8]]	[5, 6, 7, 8, 麈尾清谈]
高文落笔妙天下，清论挥犀服座中。	麈尾清谈	1	[[8, 11]]	[8, 9, 10, 11, 麈尾清谈]
谈剧清风生麈柄，气酣落日解带镮。	麈尾清谈	1	[[2, 6]]	[2, 3, 4, 5, 6, 麈尾清谈]
舞腰似雪金钗落，谈辩如云玉麈挥。	麈尾清谈	1	[[12, 14]]	[12, 13, 14, 麈尾清谈]
玉麈谈玄，叹坐客、多少风流名胜。	麈尾清谈	1	[[0, 3]]	[0, 1, 2, 3, 麈尾清谈]
更喜良宵共谈麈，几烦亲手剪灯花。	麈尾清谈	1	[[5, 6]]	[5, 6, 麈尾清谈]
谈麈风流二十年，空门名理孔门禅。	麈尾清谈	1	[[0, 3]]	[0, 1, 2, 3, 麈尾清谈]
某久疏麈尾之诲，喜闻鹢首之来。	麈尾清谈	1	[[3, 6]]	[3, 4, 5, 6, 麈尾清谈]
昨承麈教，辱承执事虚怀大度，勤勤焉为刍荛之询。	麈尾清谈	1	[[2, 3]]	[2, 3, 麈尾清谈]
逸则为麈拂，旷则为鞋笠。	麈尾清谈	1	[[3, 4]]	[3, 4, 麈尾清谈]
艺圃笔锋扫，侯门麈柄挥。	麈尾清谈	1	[[8, 10]]	[8, 9, 10, 麈尾清谈]
