sentence	variation_number	allusion	allusion_index
卜隐青门真得趣。蕙帐空闲，鹤怨来何暮?	1	东陵瓜	[[0, 4]]
翁媪倚门心政切，春风菽水去来休。	1	菽水承欢	[[10, 11]]
刻烛赋成无字句，按徽弹彻没弦琴。	1	无弦琴	[[12, 15]]
官桥杨柳和愁摘，驿路梅花带雪看。	1	陆凯传情	[[8, 12]]
大巨从水道归来，气冲入髀关之境。	0	nan	[]
腾骧冀野多神骏，肯负孙阳相马心?	1	伯乐相马	[[10, 14]]
好向明庭拾遗事，莫教玄豹老泉林。	1	南山雾豹	[[10, 12]]
采桑秦氏女，织锦窦家妻。	1	织锦回文	[[8, 11]]
学鸠终挖地，凤皇犹在笯。	1	榆枋之见	[[0, 2]]
卧雪高人家谱在，春风政着紫兰枝。	1	袁安高卧	[[0, 4]]
凭轩试一问，张翰欲来归。	2	莼羹鲈脍, 莼羹鲈脍	[[6, 8], [-1, 1]]
后主嗣叶，实败于椒房，既曰牝晨，亦唯家之索也。	2	牝鸡司晨, 椒房	[[13, 14], [8, 9]]
风流之愿已饱，陇蜀之望不奢。	1	得陇望蜀	[[7, 11]]
古今群英乐府格势元一百八十七人：马东篱之词，如朝阳鸣凤。	1	凤鸣朝阳	[[23, 26]]
五月披裘者，应知不取金。	1	披裘负薪	[[0, 3]]
灞桥风雪吟虽苦，杜曲桑麻兴本浓。	1	骑驴索句	[[0, 4]]
暾将出兮东方，照吾槛兮扶桑。	1	扶桑	[[11, 13]]
精禽填海感沉冤，六月霜飞鉴水昏。	1	精卫填海	[[0, 4]]
帝在苍梧妃泣竹，苏武餐毛海西曲。	1	苏武节	[[8, 12]]
闲寻织锦字，醉上看花船。	1	织锦回文	[[2, 5]]
人人自谓握灵蛇之珠，家家自谓抱荆山之玉。	2	和氏之璧, 和氏之璧	[[15, 17], [18, 19]]
但见丹诚赤如血，谁知危言巧似簧?	1	巧言如簧	[[12, 15]]
中军、左、右、前、后军，皆有地分，方之以行垣，而无通其交往。	1	分茅列土	[[14, 15]]
塞鸿去矣，锦字何时寄?	1	织锦回文	[[5, 7]]
欲速成揠苗，计日如耘耔。	1	揠苗助长	[[3, 4]]
孤鸾对镜空自感，老龟搘床何足论!	1	支床龟	[[8, 12]]
胜地不常，盛筵难再，兰亭已矣，梓泽丘墟。	1	兰亭会	[[10, 12]]
堂名二酉，万卷牙签求售。	1	邺侯书	[[5, 9]]
譬如，假使要掉文袋，可以说说‘桃红柳绿’，这些事是大家早已公认的，谁也不会说你错。	1	掉书袋	[[6, 9]]
遥想双眉待人画，行看五马送潮归。	1	张敞画眉	[[2, 7]]
看书画亦有三等，至真至妙者为上等，妙而不真者为中等，真而不妙为下等。上等为随珠和璧，中等为优孟衣冠，下等是千里马骨矣。	1	优孟衣冠	[[45, 49]]
踌躇冬爱，怊怅秋晖。	1	赵日	[[2, 4]]
道德识见以至于文章语言，须向古人中出一头地，方始立得脚住。	1	放他头地出	[[17, 21]]
侯鲭岂不佳，怯怯疑生兵。	1	五侯鲭	[[0, 1]]
寄语海南勾漏令，丹砂莫载〈舟古〉船回！	1	勾漏丹砂	[[4, 6]]
白发郎潜旧使君，至今人道最能文。	1	郎潜白发	[[0, 4]]
登仙非慕庄生蝶，忆旧还寻陶令盟。	1	庄周梦蝶	[[4, 7]]
每称觞介眉寿，太母辄云：“儿孙虽千百年，不可忘宗人香草先主德。	1	介眉寿	[[3, 5]]
羲辔难留，蒙水易收。秘丘玄户，杳杳悠悠。	1	羲和驭日	[[0, 2]]
读小元和鹑衣子传戏题转韵声声𫛸鴂东风急，瞥眼飞红觅不及。	1	子夏衣	[[4, 5]]
多管是吹箫伍相，刺船陈孺，题桥司马。	1	吴市吹箫	[[3, 6]]
吾所学者，直土梗耳。	1	土梗	[[6, 7]]
已观蓬海变，谁厌柏梁灾?	1	沧海桑田	[[2, 5]]
不因衣带水，谁觉路迢迢?	1	一衣带水	[[2, 5]]
何必仍丹丘，径欲凌九万。	1	鲲鹏展翅	[[8, 11]]
万古声名供敝帚，九州意气付浮杳。	1	敝帚千金	[[5, 6]]
若以子之功高论于朝廷，则为辽东豕也。	1	辽东豕	[[13, 15]]
啸傲转无欲，不知成陆沉。	1	陆沉	[[9, 10]]
投竿垂饵，晦幽迹于渭滨；抱瓮灌园，绝机心于汉渚。	4	抱瓮灌园, 抱瓮灌园, 渭滨垂钓, 渭滨垂钓	[[12, 15], [18, 19], [0, 3], [9, 10]]
何自能挥落日戈，时衰宁复感山河。	1	挥戈回日	[[3, 7]]
漠漠风花太有情，为周为蝶不分明。	1	庄周梦蝶	[[8, 12]]
志合风云，戴笠均乎乘马;情谐道术，忘筌贵乎得鱼。	2	乘车戴笠, 乘车戴笠	[[5, 7], [9, 11]]
侯门不可往，朱履安可为?酒肉使人低，咎非口腹贻。	1	三千珠履客	[[6, 8]]
悬盘同露掌，垂凤似飞禽。	1	金铜仙人	[[3, 5]]
而况艰难之际，一日万几，冰渊之惧，当务同济。	1	履薄临深	[[12, 16]]
故向霜前呈艳态，想应青女加怜惜。	1	青女司霜	[[10, 11]]
夫周齐同在中上千里之间尔，况于万里绝域，小臣能无依风首丘之思哉！	1	狐死首丘	[[26, 29]]
某但不欺白之诚，岂畏如簧之巧！	1	巧言如簧	[[10, 11]]
倾城倾国难再得，行雨行云无定踪。	1	倾城倾国	[[0, 4]]
又奉使江州船中七夕诗曰：九江逢七夕，初弦值早秋，天河来映水，织女欲攀舟，汉使俱为客，星槎共逐流，莫言相送浦，不及穿针楼。	1	乞巧	[[56, 58]]
龙去鼎湖中国换，鹤归华表昔人非。	2	辽东鹤, 乘龙出鼎湖	[[8, 11], [0, 4]]
白头煮石青山下，虽遇唐生不敢亲。	1	煮白石	[[2, 3]]
按：此语即相家贵隆准之说，然须视其面部何如耳。	1	隆准	[[8, 9]]
世间曾有华佗帖，神物已化延平津。	1	丰城剑气	[[12, 15]]
自须游阮舍，不是怕湖滩。	1	未能免俗	[[3, 5]]
子胥沈江，比干剖心，此二子者，世谓忠臣也，然卒为天下笑。	2	截胫剖心, 伍胥潮	[[5, 8], [0, 3]]
谏垣屡赏朱云节，宣室重陈贾谊辞。	1	朱云折槛	[[4, 7]]
即射工也，亦呼水弩。	1	含沙射影	[[-1, 1]]
安见鼓钟可乐，便将飨爰居以愁也？	1	鲁禽情	[[9, 11]]
我每苦杖头告乏，取供潦倒。	1	杖头钱	[[3, 5]]
九四：鼎折足，覆公𫗧，其形渥，凶。	1	折鼎覆𫗧	[[3, 4]]
寄语良朋能惠我，愿闻四十九年非。	1	蘧瑗知非	[[10, 15]]
别易会难君且住，莫交青竹化为龙。	1	杖化龙	[[10, 15]]
已输谢客清吟了，未忍山翁烂醉归。	1	山公醉酒	[[10, 14]]
已闻颁几杖，宁更佩韦弦。	1	韦弦	[[8, 9]]
捩柁呼号，与阳侯争一旦之命。	1	阳侯	[[6, 8]]
铁锁横江，锦帆冲浪，孙郎良苦。	1	铁锁横江	[[0, 3]]
涓人解致千金马，卜史工占蜀客槎。	2	千金市骨, 千金市骨	[[0, 2], [-1, 1]]
我叹方寸心，谁论一时事?	1	方寸地	[[2, 5]]
自卑兰觅而北，有老郎社、美基社、八里扪社、农仔农社、须唠宰社、独马烟社、株栗社、猫武骨社、佳唠突社、猫蛮社、白逸民社、佳落社、瓮〈纟索〉社，离北路崇爻社地界百有余里，人烟断绝。	1	陈平分肉	[[28, 29]]
黄鹄山川意，相随万里翔。谁能三十载，龟壳但支床？	1	支床龟	[[21, 22]]
寡妇宜忧纬，三公亦灌蔬。	2	嫠不恤纬, 嫠不恤纬	[[0, 2], [3, 5]]
源正嗣事江西派，句律先空冀北群。	1	马空冀北	[[11, 13]]
古来只有伯俞受杖尊慈命，几曾见甘痛决被妻荆。	1	伯瑜泣杖	[[4, 8]]
佳节萧条陋巷中，雪穿窗户有颜风。	1	箪瓢陋巷	[[13, 15]]
祸福如亡马，机关喻狎鸥。	1	塞翁失马	[[3, 5]]
莫因老骥思千里，醉后哀歌缺唾壶。	1	唾壶击缺	[[12, 15]]
尚逢王吉箭，犹婴夏羿弓。	1	羿射九日	[[8, 11]]
东海莫怀疏受意，西风幸免庾公尘。	1	二疏还乡	[[4, 7]]
看棋柯烂，算往事星星，酒旗歌馆。	1	柯烂忘归	[[0, 4]]
借问月中人，安得长不老?	1	嫦娥奔月	[[2, 5]]
笑中恐有义府，泣里难防叔鱼。	2	笑里藏刀, 笑里藏刀	[[0, 2], [3, 6]]
此人目下十行，书穷万卷。	1	五行俱下	[[2, 6]]
这般说，终身休配鸾俦。	1	卜凤	[[8, 10]]
应怜泣楚玉，弃置如尘泥。	1	和氏之璧	[[2, 5]]
水涉愁蜮射，林行忧虎猛。	1	含沙射影	[[3, 5]]
径欲随关令，龙沙万里强。	1	紫气东来	[[3, 5]]
前时旧宾客，恒叹食无鱼。	2	食无肝, 冯驩弹铗	[[8, 10], [8, 11]]
从前古人有‘功狗功人’的比方，出兵打仗的人就比方他是只狗，发号施令的却是个人。	1	功人功狗	[[6, 10]]
或倚长松，或凭怪石，或靠危栏作轼，或扶瘦竹为筇；既作羲皇上人，又作画图中物，何乐如之！	1	北窗高卧	[[26, 29]]
摩挲名迹，吹箫摘阮。移日近荫，乃抗手告别。	1	竹林七贤	[[7, 9]]
因有首丘之思，遂移军于邢州。	1	狐死首丘	[[2, 6]]
从来北地夸羊酪，自有莼羹味可人。	1	千里莼羹	[[4, 7]]
信彼如簧之说，惑兹似锦之言。	1	巧言如簧	[[2, 6]]
宏演纳肝犹报主，王哀泣血敢忘亲。	1	弘演纳肝	[[2, 3]]
陶朱公之齐，过而问焉，曰：“是何昔者之熇熇，而今日之凉凉也？	1	陶白之资	[[0, 2]]
林缺呈江练，泉香长石英。	1	谢练	[[3, 4]]
或以如簧自进，或以徂诈相倾。	1	巧言如簧	[[2, 4]]
王忽左右顾曰：‘朕一言，烦卿等属对：才人登桂府。’四座方思，生即应云：‘君子爱莲花。’	1	郤诜丹桂	[[21, 23]]
紫丝新履回朝地，应笑东方避世喧。	1	大隐金门	[[10, 14]]
曰：“然则曹孟德‘月明星稀’，稽叔夜‘目送归鸿’，何如？	1	手挥目送	[[19, 22]]
牛叟撰《兑阁遗徽》，有曰：「妻屡劝予参访耆宿，向上一着，而以钝根未果，近惭庞媪，远负莱妻。	1	莱妻	[[42, 43]]
骑驴上灞桥，买酒醉新丰。	1	新丰客	[[6, 11]]
那知鸣玉者，不羡卖瓜侯。	1	东陵瓜	[[8, 11]]
率鲜卑男女三十余万口，乘舆服御，礼乐器物，去长安而东。	0	nan	[]
骚魂洒落沉湘客，玉色依稀捉月仙。	1	屈原沉湘	[[4, 5]]
何况迁乔旧同伴，一双先入凤凰池。	1	出谷迁乔	[[2, 4]]
何处霜眉碧眼客，结为三友冷相看。	1	三友	[[10, 11]]
天壤因缘悲道韫，中原旗鼓走平阳。	1	天壤王郎	[[0, 4]]
始知嶰谷枯篁枝，中有人间无限悲。	1	伶伦凤律	[[2, 6]]
萧瑀非出于空桑，乃遵无父之教。	1	出空桑	[[3, 6]]
岂冤禽之能塞海，非愚叟之可移山。	1	愚公移山	[[13, 15]]
《玉树》难谐拍，《渔阳》不辨挝。	2	渔阳掺挝, 玉树后庭花	[[9, 10], [1, 2]]
严子滩头风雪飘，生刍一束蓟门遥。	1	生刍致祭	[[8, 12]]
东城南陌频相见，应是壶中别有家。	2	壶中天, 壶中天	[[10, 12], [13, 15]]
大隐心何远，高风物自疏。	1	大隐金门	[[0, 2]]
留得子胥豪气在，三年归报楚王仇！	2	鞭尸, 鞭尸	[[2, 3], [12, 13]]
当时才子，竞著黄衫；命世清流，为牵红线。	1	丝幕牵红	[[16, 18]]
试问龛中二三子，烂柯人是向来谁？	1	柯烂忘归	[[8, 10]]
我们得一鼓作气来渡危机，完成大业。	1	一鼓作气	[[3, 7]]
篱下旧存彭泽菊，林间新长首阳薇。	1	采薇	[[12, 15]]
一枝犹挂东堂梦，千里空驰北巷心。	1	郤诜丹桂	[[4, 7]]
读《太清大道君道经》，当思脾中五真养光君，真气如玉光金真之色，从兆泥丸中入，下布兆喉内极根之户。	0	nan	[]
何当受诏出，函谷封丸泥。	1	泥封函谷	[[8, 11]]
我昔东海上，劳山飡紫霞。亲见安期公，食枣大如瓜。	2	安期遗舄, 枣大如瓜	[[14, 16], [19, 22]]
夫哲王御世，必搜扬幽隐。故空谷流絷维之咏，丘园旅束帛之观。	1	白驹空谷	[[13, 15]]
他坦腹乘龙衣金紫，你有铜斗儿家资自己使。	1	坦腹东床	[[1, 5]]
一时门外瞻望颜色、伺候车骑者骈肩累迹，几如荀陈会坐，李郭同舟。东汉风流，再见今日也。	1	李郭同舟	[[26, 30]]
有懿卿者，善吹笛，公赋《水龙吟》赠之，后攧云：“闻道岭南太守，后堂深、绿珠娇小。	1	金谷堕楼人	[[35, 36]]
庄周休道亏名实，自是无才悦众狙。	1	朝三暮四	[[13, 14]]
谈劫烬之灰飞，辨常星之夜落。	1	昆明灰	[[1, 5]]
未遂终军志，何劳思故乡?	1	终军弃繻	[[2, 5]]
与雅堂九龄承赐「诗荟」一册，回环〈各页〉诵，琳琅满目；虽机云才藻、燕许文章，不是过也。	1	燕公视草	[[33, 34]]
老先生功在社稷，今日角巾私第，口不言功，真古名将风度。	1	角巾东路	[[10, 14]]
弹琴复锻铁，比我未为慵。	1	嵇康锻	[[3, 5]]
丹山碧水含离恨，有脚阳春难驻。	1	有脚阳春	[[8, 12]]
这笑骂风流跌宕，一声拍板温而厉，三下《渔阳》慨以慷。	2	渔阳掺挝, 渔阳掺挝	[[16, 18], [19, 21]]
无官未害餐周粟，有史深愁失楚弓。	1	楚弓楚得	[[12, 15]]
韦编铁砚，雪窗萤几，不足以言其勤。	1	磨穿铁砚	[[0, 4]]
我等斯文相聚……当如金谷故事，刻烛赋诗，违者依律奉罚如何?	1	击钵催诗	[[15, 19]]
旧人唯有何戡在，更与殷勤唱《渭城》。	1	渭城	[[14, 16]]
缥缈湘灵瑟，夷犹范蠡船。	2	湘灵鼓瑟, 范蠡扁舟	[[2, 4], [8, 10]]
稍回长者车，聊以消吾忧。	1	长者辙	[[2, 4]]
三宿敢云桑下恋，四翁终愿橘中藏。	1	橘中戏	[[12, 15]]
纷纷世议何足道，尽付马耳春风前。	1	东风吹马耳	[[10, 14]]
自言总角岁，慈母为择邻。	2	孟母择邻, 孟母择邻	[[6, 8], [9, 11]]
巨源当日称知己，误玷名贤启事中。	1	山公启事	[[10, 14]]
一身更前却，欲听华亭唳。	1	华亭鹤唳	[[8, 11]]
老来久弃游山屐，又上凌云陟九颠。	1	谢公屐	[[4, 7]]
希君勒石返，歌舞入城闉。	1	勒铭燕然	[[2, 4]]
狭斜才女，铜街丽人。	1	铜驼陌	[[5, 7]]
送尔长江万里心，他年来访南山皓。	1	商山四皓	[[12, 15]]
青门种瓜人，旧日东陵侯。	1	东陵瓜	[[0, 5]]
奴便与系书胡雁，怎教驸马不报慈乌?	1	乌哺	[[14, 16]]
鲈莼初出水，樱笋正盈筐。何必秋风起，吴人始忆乡。	1	莼羹鲈脍	[[0, 1]]
立石既已刓，封松既已残，太阳不东升，长夜何漫漫!	1	大夫松	[[6, 8]]
愁来忽遇同方友，相对支床共越吟。	1	夜雨对床	[[8, 11]]
昨宵绮帐迎韩寿，今朝罗袖引潘郎。	1	贾女香	[[5, 7]]
此私会也，人类不齐，流品最杂，为纳污藏垢之巢窟。	1	纳污藏疾	[[16, 20]]
贼所至因粮于我，人皆宿饱，我所至樵苏后爨，动辄呼庚。	1	呼庚癸	[[23, 24]]
则敬慢之间美恶殊致，是故明主之于天下也，设坛授将，侧席求贤，贲束帛于丘园，降安车于途巷，故得真龙就位、振鹭来庭，天下荣之，愿从其化也。	1	汉家侧席	[[25, 26]]
蒯通不售三分策，漂母长留一饭恩。	1	一饭千金	[[12, 15]]
因别赋一律书其后，观者勿笑老书生画蛇添足也。	1	画蛇添足	[[16, 20]]
果有过庭子，颖然才思精。	1	孔鲤趋庭	[[2, 5]]
只愁又踏河关路，荆棘铜驼使我悲。	1	荆棘铜驼	[[8, 12]]
当时结交岂不多，下车相揖今无几。	2	乘车戴笠, 乘车戴笠	[[8, 10], [11, 12]]
若论名倾南国，貌压东家，绝艳真无比。	1	东墙窥宋	[[9, 11]]
忠臣抉目东门上，可退越来兵伍?	1	伍胥抉目	[[2, 6]]
断袖分桃，亦姑妄听之耳。	1	断袖癖	[[0, 3]]
桑蓬示喜，复临载育之辰;金币展亲，往致友于之爱。	1	悬弧射矢	[[0, 4]]
王渔洋题其画《羊》则云“南渡铜驼犹恋洛，西来玉马已朝周。	1	荆棘铜驼	[[14, 15]]
连连舟壑改，微微市朝变。	1	藏舟去壑	[[2, 4]]
料我郎君虽无粉黛三千，不少金钗十二，尚堪换马，何况赠君!	1	妾换马	[[20, 22]]
出门望高丘，拱木漫春萝。	1	墓木已拱	[[6, 7]]
种得棕榈连竹影，欲书柿叶与蕉群。	1	柿叶学书	[[9, 11]]
神屠不目全，妙颊惟妆半。	1	徐妃半面妆	[[9, 11]]
兴发春塘草，魂交益都刀。	1	梦惠连	[[2, 5]]
云间快睹冥冥风，海上愁看跕跕鸢。	1	跕鸢	[[12, 15]]
韦龙谢凤竞雕藻，徒衒华筵一金直。	1	凤毛	[[2, 3]]
家虽四立壁，仕要三无愠。	1	家徒四壁	[[2, 5]]
一挥斵鼻斤，便举齐眉案。	1	郢将挥斤	[[2, 4]]
添筹且喜增年岁，鼓缶惟当乐夕晨。	1	海屋添筹	[[0, 2]]
虎皮羊质五官郎，抱颈轻狂作天子。	1	虎皮羊质	[[0, 3]]
放丹姬以弭婉娈之迷，退子瑕以杜馀桃之惑。	1	分桃	[[15, 17]]
及睹《事物纪原》，谓武后冬月游后苑，花俱开而牡丹独迟，遂贬洛阳，因大悟曰：“强项若此，得贬固宜，然不加九五之尊，奚洗八千之辱乎？	1	强项令	[[38, 39]]
唯余大隐茅亭客，垂白论交有古风。	1	大隐金门	[[2, 3]]
错从蚁穴闻牛斗，自纵鹏天任燕猜。	1	鲲鹏展翅	[[10, 12]]
大地猱升木，南冠鹤立群。	1	鹤立鸡群	[[8, 11]]
对景思任父，开图想不兴。	1	钓东海	[[3, 5]]
明光昼开九门肃，不令高才牛下歌。	1	宁戚饭牛	[[12, 15]]
水浒施耐庵《水浒》一书，首列妖异，隐托讽讥，寄名义于狗盗之雄，凿私智于穿窬之手；启闾巷党援之习，开山林哨聚之端。	1	鸡鸣狗盗	[[26, 27]]
唐太宗谓长孙无忌曰：『是朕生日，世俗皆为欢乐，在朕翻为感伤：今君临天下，富有四海，而欲承颜膝下，永不可得，此子路有负米之恨也。	1	子路负米	[[57, 58]]
正是：奸臣自有瞒天计，李代桃僵去冒功。	1	李代桃僵	[[11, 14]]
回思昔日锻柳下，曾誓乘车并乘马。	1	乘车戴笠	[[10, 15]]
多识故侯悲宿草，曾看流水没桑田。百人会中一身在，被褐饮瓢终不改。	1	箪瓢陋巷	[[26, 28]]
恐妄解禅缚，适为俗人学鸠摩罗什一辈借口也。	1	榆枋之见	[[10, 11]]
广成君每出，崇降车路左，望尘而拜，其佞如此。	1	望尘而拜	[[12, 15]]
骖乘则晋侯停舆，来朝则汉君识履。	1	郑履	[[11, 15]]
乃犹薰芬动虑，芳性含情，劝续鸾胶，代谋燕翼。	2	续弦胶, 诒燕	[[13, 15], [18, 20]]
已获千箱庆，何以继熏风?	1	千仓万箱	[[2, 5]]
荒园两曳尚书履，仙草频颁白发亲。	1	郑履	[[3, 7]]
待诏公孙，弹琴司马，扶策争游上苑。	1	琴挑文君	[[5, 9]]
马慵立仗宁辞斥，兰偶当门敢怨锄?	1	当门兰	[[8, 12]]
郑声卫乐，共弃师襄;赵带燕裾，思齐漆室。	1	漆室忧葵	[[17, 19]]
又罗带双垂，妙香长恁携纤手。半妆红豆①。各自相思瘦。	1	徐妃半面妆	[[14, 15]]
康节如空中楼阁，他天资高，胸中无事，日日有舞雩之趣，未免有玩世意。	1	沂水舞雩	[[21, 25]]
星围九百二十里，皆琉璃水晶，中有玉树青实，金翅之乌栖宿其上，自生青精玉芝，食之一口，寿九万年。	1	青精饭	[[32, 33]]
鼓角三更庄舄泪，残棋半局鲁阳戈。	1	庄舄越吟	[[4, 7]]
韦生堪继相，孟子愿依邻。	1	孟母择邻	[[6, 11]]
《黄常明诗话》：「贾生、终童，欲轻事征伐。	1	终军弃𦈡	[[12, 13]]
丹墀未知玉楼宣，黄土应埋白骨冤。	1	玉楼受召	[[4, 7]]
人踪鸟迹俱沉绝，独有扁舟兴尽归。	1	访戴	[[10, 14]]
纵令消息未必真，杞人忧天独苦辛。	1	杞人忧天	[[8, 12]]
受寂寞似越娘背灯，恨别离如乐昌分镜。	1	破镜重圆	[[13, 17]]
渐惊白发宁辞老，未济苍生曷敢归。	1	东山再起	[[9, 12]]
建鼓求亡子，元非入耳歌。除去绿绮尘，水深山峨峨。	1	伯牙鼓琴	[[18, 22]]
绮陌已堪骑宝马，绿芜行即弹金丸。	1	韩嫣金丸	[[12, 15]]
或为米之负，或遗羹之甘，或瞻云之白，或表衣之斑，或哭杖力减，或怀橘味鲜，或祷竹生笋，或感石流泉，或念乌反哺，或祈鱼跃渊，或捧安阳檄，或废《蓼峨》篇，或思而罢晏，或奉而刻颜，此皆贤哲流，岂无德功言！	1	陆绩怀橘	[[31, 32]]
