sentence	variation_number	allusion	allusion_index
不意妾身怀孕，未卜熊蛇。	1	梦熊罴	[[7, 11]]
相公夫人，从此见星入侍，脱簪待罪，谩思之，除非梦协熊罴日，不负恩同鱼水时。	1	梦熊罴	[[23, 27]]
料想天地无私，神目如掣电。梦叶熊罴在目前，天赐佳儿贵怎言?	1	梦熊罴	[[13, 17]]
为父也须身作鹄，抱男漫诩梦符熊。	1	梦熊罴	[[12, 15]]
陛下……顷皇子连多夭折，熊罴之祥又未感应。	1	梦熊罴	[[12, 16]]
鱼水愿和同，早叶熊罴吉梦。	1	梦熊罴	[[8, 12]]
妾身杜氏，出自名门，久谐鸾凤之缘，未叶熊罴之梦。	1	梦熊罴	[[19, 23]]
误将罗刈勾魂日，认作熊罴入梦时。	1	梦熊罴	[[10, 14]]
冰雪填胸才气陡，熊罴占梦宦情寒。	1	梦熊罴	[[8, 12]]
佳儿倘入熊罴梦，戈印还教左右提。	1	梦熊罴	[[4, 7]]
〔云抱子同王上，合〕千思万思，滞他乡愁肠萦系;有谁怜犴狴伤秋，还喜却熊罴呈瑞。	1	梦熊罴	[[34, 38]]
向虚空拜祷，愿早赐维熊佳兆。	1	梦熊罴	[[9, 13]]
若不推赤心于琳，别遣馀人掣肘，复成速祸，弥不可为。	1	掣肘	[[12, 14]]
萧何下狱子房归，左右功臣皆掣肘。	1	掣肘	[[13, 15]]
若北无掣手之虏，则江南将不异辽左矣。	1	掣肘	[[3, 5]]
秦强赵弱括敌起，括虽专命起尚轻，何况牵肘之人牵不已。	1	掣肘	[[18, 20]]
难舒单父肘，耻学楚宫腰。	1	掣肘	[[2, 5]]
圯上书难授，嵩岩畚岂无!	1	洛阳货畚	[[6, 9]]
王生卖畚，入天子之中都。	1	洛阳货畚	[[0, 4]]
荷畚至洛阳，杖策游北门。	2	洛阳货畚, 洛阳货畚	[[0, 2], [3, 5]]
预争皇后怜诸妇，终作分香卖履人。	1	分香卖履	[[10, 14]]
英雄已到分香处，能共常人较几多?	1	分香卖履	[[4, 6]]
人当属纩(属纩，临终)之时，所最不忍诀者，床头之中昵人耳;苟广其术，则卖履分香，可以不事矣。	1	分香卖履	[[35, 39]]
咸池升日庆，铜雀分香悲。	1	分香卖履	[[6, 10]]
纵洒苍梧泪，莫卖西陵履。	1	分香卖履	[[7, 11]]
黄公酒垆处，青眼竹林前。	1	黄公酒垆	[[0, 4]]
近黄公酒垆，诵坡仙乐府，直吃到月转垂杨树。	1	黄公酒垆	[[1, 5]]
朝朝饮酒黄公垆，脱帽露顶争叫呼。	1	黄公酒垆	[[4, 7]]
他年犹拟金貂换，寄语黄公旧酒垆。	1	黄公酒垆	[[10, 15]]
醉卧黄公肆，人知我是谁?	1	黄公酒垆	[[2, 5]]
黄公酒肆如重过，杳杳白蘋天盖头。	1	黄公酒垆	[[0, 4]]
叩阍应有路，兄弟竟齐游。盱眕同时尽，褒融一日收。黄垆人已变，清泪梦中流。	1	黄公酒垆	[[24, 26]]
白马故人，青乌送往，素车永诀，黄炉谁赏?	1	黄公酒垆	[[15, 17]]
题诗随谢客，饮酒寄黄翁。	1	黄公酒垆	[[9, 11]]
此后金昌亭子下，那堪斜日哭黄垆。	1	黄公酒垆	[[12, 15]]
漫忆骚人去，山河隔酒垆。	1	黄公酒垆	[[6, 11]]
平生误识白云夫，再到仙檐忆酒垆。	1	黄公酒垆	[[12, 15]]
今尔子方致身青琐，而尔已敛影黄垆。	1	黄公酒垆	[[12, 16]]
绿杨阴重绕前途，隔岁重寻旧酒垆。	1	黄公酒垆	[[12, 15]]
从此湘吴两处过，酒垆邻笛尽增哀。	1	黄公酒垆	[[8, 12]]
谁怜玄菟城头月，泣尽黄公垆畔人。	1	黄公酒垆	[[10, 15]]
何图白首逢，遽作黄垆别。	1	黄公酒垆	[[8, 11]]
黄垆涕泪无穷恨，青史勋名有道碑。	1	黄公酒垆	[[0, 4]]
黄垆闻笛久，笔阵捉刀堪。	1	黄公酒垆	[[0, 4]]
鲈鱼正美不归去，空戴南冠学楚囚。	2	南冠楚囚, 南冠楚囚	[[10, 12], [13, 15]]
钟仪君子，入就南冠之囚;季孙行人，留守西河之馆。	2	南冠楚囚, 南冠楚囚	[[7, 9], [10, 11]]
昔本乌衣君，今学南冠囚。	1	南冠楚囚	[[8, 11]]
西陆蝉声唱，南冠客思侵。	1	南冠楚囚	[[6, 8]]
讼庭尚有南冠客，莫向燕台思故人。	1	南冠楚囚	[[4, 7]]
时亭林以诏狱在济南。	2	南冠楚囚, 南冠楚囚	[[8, 9], [-1, 1]]
南冠今别楚，荆玉遂游秦。	1	南冠楚囚	[[0, 2]]
遂今忘楚操，何但食周薇。	1	南冠楚囚	[[2, 5]]
钟仪徒恋楚，张瀚浪思吴。	1	南冠楚囚	[[3, 5]]
此身聚散何穷已，未忍悲歌学楚囚。	1	南冠楚囚	[[10, 15]]
九族分离作楚囚，深溪寂寞弦苦幽，草木悲感声飕飕。	1	南冠楚囚	[[5, 7]]
堪笑流离一楚囚，萧萧空自佩吴钩。	1	南冠楚囚	[[5, 7]]
悲作楚地囚，何由秦庭哭?	1	南冠楚囚	[[2, 5]]
钟仪幽而楚奏兮，庄舄显而越吟。人情同于怀土兮，岂穷达而异心。	1	南冠楚囚	[[4, 6]]
自悯秦怨痛，谁邻楚奏哀!	1	南冠楚囚	[[8, 10]]
楚怀奏钟仪，越吟比庄舄。国门遥天外，乡路远山隔。	1	南冠楚囚	[[0, 2]]
操乐楚琴悲，忘忧鲁酒薄。	1	南冠楚囚	[[2, 5]]
昔我烈祖，垂翅秦中。白马无路，乌江不通。笛吟乡里，琴哀土风。	1	南冠楚囚	[[25, 29]]
钟仪冠带归心阻，蝴蝶飞园万草芳。	1	南冠楚囚	[[0, 4]]
伊川之发，骈阗于万方;钟仪之冠，萧条于千里。	2	南冠楚囚, 南冠楚囚	[[11, 13], [14, 15]]
我方沾霈渥，渐解钟仪囚。	1	南冠楚囚	[[8, 11]]
成钟仪操乐之规，宽顾悌拜书之恋。	1	南冠楚囚	[[1, 5]]
风流贺监常吴语，憔悴钟仪独楚音。	2	南冠楚囚, 南冠楚囚	[[10, 12], [13, 15]]
在齐太史简，在晋董狐笔。	1	太史简	[[2, 5]]
昔晏婴不降志于白刃，南史不曲笔以求存，故身传图像，名垂后世。	1	太史简	[[10, 12]]
世无董狐，书法必隐;时阙南史，直笔未闻。	1	太史简	[[12, 14]]
谁为斩逆臣，一奋南史笔?	1	太史简	[[8, 11]]
追述革酒法为经，又采杜康、夷狄以来善酒者为谱。李淳风曰：‘君(王绩)，酒家南董也。	1	太史简	[[37, 39]]
翰林院拗断南狐笔，傀儡场搬演何朝戏?	1	太史简	[[5, 7]]
但道武出自结绳，未师典诰，当须南董直笔，裁而正之。	1	太史简	[[15, 19]]
四人……所谓商山四皓也。	1	商山四皓	[[6, 10]]
邺客瞻秦苑，商公下汉庭。	1	商山四皓	[[6, 8]]
才胜商山四，文高竹林七。	1	商山四皓	[[2, 5]]
无谋静国东归去，羞过商山四老祠。	1	商山四皓	[[10, 14]]
欲寻商山皓，犹恋汉皇恩。	1	商山四皓	[[2, 5]]
商山紫芝客，应不向秋悲。	1	商山四皓	[[0, 5]]
松下丈人巾屦同，偶坐似是商山翁。	1	商山四皓	[[12, 15]]
招贤已从商山老，托乘还征邺下才。	1	商山四皓	[[4, 7]]
不缘尘驾触，堪作商皓宅。	1	商山四皓	[[8, 10]]
留侯却粒商翁去，甲第何人意气归?	1	商山四皓	[[4, 6]]
羽翼怀商老，文思忆帝尧。	1	商山四皓	[[3, 5]]
殷曾求傅说，汉亦聘商颜。	1	商山四皓	[[9, 11]]
不如从四皓，丘中鸣一弦。	1	商山四皓	[[3, 5]]
至乐三灵会，深仁四皓归。	1	商山四皓	[[8, 10]]
四翁识势保安闲，须为生灵暂出山。	1	商山四皓	[[0, 2]]
我闻西汉日，四老南山幽。	1	商山四皓	[[6, 8]]
三杰相须立人纪，四老仍来安太子。	1	商山四皓	[[8, 10]]
幸不到风尘，似汉皓能逃汉，秦娥解避秦。	1	商山四皓	[[7, 9]]
送尔长江万里心，他年来访南山皓。	1	商山四皓	[[12, 15]]
南山皓，谓汉之四皓。四皓在秦时始入蓝田山，后又入地肺山，汉时匿终南山。	1	商山四皓	[[0, 3]]
俺几个茹灵芝，共效南山叟。	1	商山四皓	[[9, 12]]
味掩商山芝，英逾首阳蕨。	1	商山四皓	[[2, 5]]
荣乐一如此，商山老紫芝。	1	商山四皓	[[6, 11]]
臣重自省揆，德非园绮而蒙安车之荣。	1	商山四皓	[[8, 10]]
烛之武乘缒以入秦，园绮弹冠而匡汉，岂非大雅君子卷舒合道乎!	1	商山四皓	[[9, 11]]
董狐常直笔，汲黯少居中。	2	董狐直笔, 董狐直笔	[[0, 2], [3, 5]]
在齐太史简，在晋董狐笔。	1	董狐直笔	[[8, 11]]
追述革酒法为经，又采杜康、夷狄以来善酒者为谱。李淳风曰：‘君(王绩)，酒家南董也。	1	董狐直笔	[[37, 39]]
但道武出自结绳，未师典诰，当须南董直笔，裁而正之。	1	董狐直笔	[[15, 19]]
奸慝惩戒，实良史之直笔。	1	董狐直笔	[[9, 11]]
干宝向刘真长叙其《搜神记》，刘曰：‘卿可谓鬼之董狐。’	1	董狐直笔	[[23, 25]]
闻君董狐说小说，以敌八股功最深。	1	董狐直笔	[[2, 4]]
真乃是鬼董狐落了款，《春秋传》某年某月某日下，崩薨葬卒大注脚。	2	董狐直笔, 董狐直笔	[[3, 5], [-1, 2]]
此即吾家小主妇也，我见犹怜，何怪公子魂思而梦绕之。	1	我见犹怜	[[9, 13]]
郭槐自屈，南郡犹怜。	1	我见犹怜	[[5, 9]]
妒女犹怜镜中发，侍儿堪感路傍人。	1	我见犹怜	[[0, 4]]
何曾举意西邻玉，未肯留情南陌金。	1	秋胡戏妻	[[12, 15]]
挥金陌上郎，化石山头妇。何物系君心，三岁扶床女。	1	秋胡戏妻	[[0, 5]]
同衾分枕，犹有长信之悲;坐卧忘时，不免秋胡之怨。	1	秋胡戏妻	[[19, 21]]
生平良自珍，羞为浪子负，知君非秋胡，强颜且西去。	1	秋胡戏妻	[[15, 17]]
夫探揣古意，而广足新言，此犹子建之咏三良，延年之歌秋妇。	1	秋胡戏妻	[[25, 27]]
岂若鲁洁妇，陌上行采桑。	1	秋胡戏妻	[[2, 5]]
俺门都是露水夫妻，再醮货儿，只嫂子是正名正顶轿子娶将来的，是他的正头老婆秋胡戏。	1	秋胡戏妻	[[36, 39]]
狂且或动桑濮想，荡子戏掷秋胡金。	1	秋胡戏妻	[[12, 15]]
一别十年无尺素，归时莫赠路旁金。	1	秋胡戏妻	[[11, 15]]
闻说行人已归止，乃是向来赠金子。	1	秋胡戏妻	[[12, 15]]
当效禹王，寸阴是惜。当效文王，日昃不食。	1	禹惜寸阴	[[5, 9]]
与子惜分阴，况乃递寒暑。	1	禹惜寸阴	[[2, 5]]
神州多事光阴少，还望陶公惜寸分。	1	禹惜寸阴	[[12, 15]]
三十名未立，君当惜寸阴。	1	禹惜寸阴	[[8, 11]]
则古人贱尺璧而重寸阴，惧乎时之过已。	1	禹惜寸阴	[[3, 10]]
夫贵阴贱璧，圣所约也;颠倒衣裳，明所箴也。	1	禹惜寸阴	[[1, 5]]
又何必陶长沙博局之投，正当师袁彦道布帽之掷也。	1	禹惜寸阴	[[6, 10]]
托运遇于领会兮，寄馀命于寸阴。	1	禹惜寸阴	[[12, 14]]
旨甘君有妇，尺璧爱分光。	2	禹惜寸阴, 禹惜寸阴	[[6, 8], [9, 11]]
古心自有著鞭地，尺璧分阴未当勤。	1	禹惜寸阴	[[8, 12]]
只恐分阴闲过了，更教人诮牧猪奴。	1	禹惜寸阴	[[12, 15]]
家无担石储，而一掷百万，世岂鲜牧猪奴哉!	1	禹惜寸阴	[[15, 18]]
失马翁言良可信，牧猪奴戏未妨为。	1	禹惜寸阴	[[8, 12]]
吾生如寄耳，寸晷轻尺玉。	2	禹惜寸阴, 禹惜寸阴	[[6, 8], [9, 11]]
汉臣未可营居第，齐国还须卜市邻。	1	卜市邻	[[12, 15]]
卜宅从兹老，为农去国赊。	1	卜市邻	[[0, 2]]
卜宅买邻都不俗，同舟共济漫相轻。	1	卜市邻	[[0, 4]]
虽复晏婴近市，不求朝夕之利;潘岳面城，且适闲居之乐。	1	卜市邻	[[2, 6]]
屦隘晏子居，水渫陈仲井。	1	卜市邻	[[2, 5]]
予苦晏婴宅，开户履已盈。	1	卜市邻	[[2, 5]]
孙叔衣冠子孙落，晏婴市宅尘土低。	1	卜市邻	[[8, 12]]
佳城已卜牛眠地，屏立泰山带围泗。	1	牛眠地	[[4, 7]]
宋公卒，两公子各立门户，为父卜兆……经月余，各得牛眠地，此言封侯，彼云拜相。	1	牛眠地	[[24, 27]]
忽欣来蝶梦，恰报得牛眠。	1	牛眠地	[[9, 11]]
前冈恐有牛眠处，倦马临溪驻复行。	1	牛眠地	[[4, 7]]
眠牛胜地，兆永继于公侯。	1	牛眠地	[[0, 4]]
一棺痛慈母，急为卜牛眠。	1	牛眠地	[[8, 11]]
定应牛眠兆，毋生触鹿疑。	1	牛眠地	[[2, 5]]
奉母北归，而葬其父丧。	2	牛眠地, 牛眠地	[[-1, 0], [-1, 1]]
蚶鲊嗔封，牛眠指葬，范逵特荐显东朝。	1	牛眠地	[[5, 9]]
问勋业从来有几，始信牛眠荫果奇。	1	牛眠地	[[10, 13]]
过家门纳驷，卜地陇眠牛。	1	牛眠地	[[8, 11]]
贾生赋鵩语夫道，后有达者当大观。	1	贾生赋鵩	[[0, 4]]
贾生对鵩伤王傅，苏武看羊陷贼庭。	1	贾生赋鵩	[[0, 4]]
已免贾生问鵩之尤，遂谐韩公见蝎之喜。	1	贾生赋鵩	[[2, 6]]
赐环梦断，赋鵩还羞。	1	贾生赋鵩	[[5, 7]]
客舍休占鵩，蛮村欲馔蛇。	1	贾生赋鵩	[[3, 5]]
三径未荒休叹鵩，十餐先馈定惊鸥。	1	贾生赋鵩	[[5, 7]]
坐隅甘对鵩，当路恐遭豺。	1	贾生赋鵩	[[3, 5]]
斜日早知惊鵩鸟，秋风悔不忆鲈鱼。	1	贾生赋鵩	[[4, 7]]
慵占贾谊鵩，空感祖生鸡。	1	贾生赋鵩	[[2, 5]]
公方占贾鵩，我正买龚牛。	1	贾生赋鵩	[[3, 5]]
谬佐驱鸡任，常思赋鵩人。	1	贾生赋鵩	[[8, 11]]
人去门栖鵩，灾成酒误蛇。	1	贾生赋鵩	[[2, 5]]
近得迁莺信，俄占止鵩凶	1	贾生赋鵩	[[8, 10]]
长沙鵩作赋，任道可知浅。	1	贾生赋鵩	[[2, 5]]
野日苍茫悲鵩舍，水风阴湿弊貂裘。	1	贾生赋鵩	[[5, 7]]
碧水鲈鱼思，青山鵩鸟悲。	1	贾生赋鵩	[[8, 11]]
相君已抱牺牛悔，京兆空馀鵩鸟悲。	1	贾生赋鵩	[[12, 15]]
曾为《鵩鸟赋》，喜过凿龙山。	1	贾生赋鵩	[[3, 6]]
楚乡卑湿叹殊方，鵩赋人非宅已荒。	1	贾生赋鵩	[[8, 10]]
鵩鸟长沙讳，犀牛蜀郡怜。	1	贾生赋鵩	[[0, 4]]
虽鵩鸟集于前，枯柳生于肘，不能动其心也。	1	贾生赋鵩	[[1, 6]]
鵩上承尘才几日，鹤归华表已千年。	1	贾生赋鵩	[[0, 4]]
既而三湘辽远，时遭鵩入;五溪卑湿，或见鸢飞。	1	贾生赋鵩	[[9, 11]]
安知鵩鸟座隅飞，寂寞旅魂招不归。	1	贾生赋鵩	[[2, 7]]
为忧鵩鸟至，只恐日光斜。	1	贾生赋鵩	[[2, 5]]
遗音悲贾鵩，绝笔叹姬麟。	1	贾生赋鵩	[[2, 5]]
石城有女子名莫愁，善歌谣，《石城乐》和中复有‘莫愁’声，故歌云：‘莫愁在何处?莫愁石城西。艇子打两桨，催送莫愁来’。	1	莫愁	[[6, 8]]
莫愁年十五，来聘子都家。婿颜如美玉，妇色胜桃花。	1	莫愁	[[0, 2]]
永巷歌声远，王孙会莫愁。	1	莫愁	[[9, 11]]
白下有山皆绕郭，清明无客不思家。卞侯墓上迷芳草，卢女门前映落花。	1	莫愁	[[24, 26]]
卢姬嫁日晚，非复少年时。	1	莫愁	[[0, 2]]
卢姬少小魏王家，绿鬓红唇桃李花。	1	莫愁	[[0, 2]]
归时慎行李，莫到石城西。	1	莫愁	[[8, 11]]
雪中梅下与谁期?梅雪相兼一万枝。若是石城无艇子，莫愁还自有愁时。	2	莫愁, 莫愁	[[24, 26], [28, 31]]
郁金堂北画楼东，换骨神方上药通。	1	莫愁	[[0, 3]]
然香郁金屋，吹管凤凰台。	1	莫愁	[[2, 5]]
钟乳三千两，金钗十二行。	1	莫愁	[[6, 11]]
思黯自夸前后服钟乳三千两，甚得力。而歌舞之妓颇多。	2	莫愁, 莫愁	[[-1, 1], [-1, 2]]
三千玉貌休自夸，十二金钗独相向。	1	莫愁	[[8, 12]]
复见陶唐理，甘为汗漫游。	1	汗漫游	[[8, 11]]
我将从师为汗漫游，师许之乎?	1	汗漫游	[[5, 8]]
先期汗漫九垓上，愿接卢敖游太清。	1	汗漫游	[[10, 12]]
长忆映碑逢若士，未曾携杖逐壶公。	1	汗漫游	[[5, 7]]
君薄淮阳邪?吾今召君矣。顾淮阳吏民不相得，吾徒得君之重，卧而治之。	1	卧治	[[-1, 1]]
坐啸昔有委，卧治今尚可。	1	卧治	[[6, 8]]
淮南近畿，国之形胜，非亲贤不居，卿与我卧理之。	1	卧治	[[19, 21]]
卧治长孺虽未能，偕隐公麟何不可?	1	卧治	[[0, 4]]
去卧淮阳从病守，功名他日许君期。	1	卧治	[[1, 4]]
行当衰暮日，卧理淮海边。	1	卧治	[[6, 10]]
谢安未厌频携妓，汲黯犹须卧理民。	2	卧治, 卧治	[[8, 10], [12, 14]]
淮阳汲黯但工卧，听鼓不用晨趋衙。	2	卧治, 卧治	[[2, 4], [5, 7]]
则知天子明如日，肯放淮南高卧人。	1	卧治	[[10, 15]]
淮阳卧理有清风，腊月榴花带雪红。	1	卧治	[[0, 4]]
暂烦淮阳卧，还卜颍川相。	1	卧治	[[2, 5]]
素高淮阳理，况负东山姿。	1	卧治	[[2, 5]]
振臣淮阳病，悲秋宋玉文。	1	卧治	[[2, 5]]
愧无淮阳绩，高卧亦终年。	1	卧治	[[2, 5]]
驰晖三峡水，旅梦百劳关。非是淮阳薄，丘中只望还。	1	卧治	[[14, 17]]
出入三朝望愈尊，淮阳退卧避喧烦。	1	卧治	[[8, 12]]
河南则分虎临人，华阴则老罴当道。	1	老罴当道	[[11, 15]]
渭野劳诸葛，彭城卧老熊。	1	老罴当道	[[8, 11]]
老气犹能作罴卧，壮怀谁复记鸿轩!	1	老罴当道	[[5, 7]]
马革裹尸违壮志，鹿门采药卜幽期。	1	鹿门采药	[[8, 12]]
身似庞公不入城，东阡南陌饯余生。	1	鹿门采药	[[2, 7]]
庞公嘉遁所，浪迹难追攀。	1	鹿门采药	[[0, 4]]
刘表虽遗恨，庞公至死藏。	2	鹿门采药, 鹿门采药	[[6, 8], [10, 11]]
庞公采药去，莱氏与妻行。	1	鹿门采药	[[0, 4]]
还有鹿门栖宿兴，想君他日肯为邻。	1	鹿门采药	[[2, 6]]
岂望图麟阁，惟思卧鹿门。	1	鹿门采药	[[8, 11]]
城郭休过识者稀，哀猿啼处有柴扉。	1	鹿门采药	[[0, 4]]
尝闻庞德公，家住洞湖水。	1	鹿门采药	[[2, 5]]
自德庞公计，遗安与子孙。	1	鹿门采药	[[2, 4]]
他日云壑间，来寻庞居士。	1	鹿门采药	[[8, 11]]
何年事高隐，归卧鹿门山?	1	鹿门采药	[[6, 11]]
苍耳林中太白过，鹿门山下德公回。	1	鹿门采药	[[12, 14]]
昔者庞德公，未曾入州府。	2	鹿门采药, 鹿门采药	[[-1, 1], [9, 11]]
便万里、金台筑就，已长分采药庞公，誓墓羲之。	1	鹿门采药	[[12, 16]]
我独遗以安，鹿门有前修。	1	鹿门采药	[[6, 8]]
一杯鸡黍约，四座鹿门人。	1	鹿门采药	[[8, 11]]
鹿门偕隐劝休官，岂笑鲇鱼上竹竿。	1	鹿门采药	[[0, 4]]
超然对儿子，未愧鹿门庞。	1	鹿门采药	[[8, 11]]
多管是鹿门庞老为师范，摆脱了是非患。	1	鹿门采药	[[3, 7]]
君多鹿门思，到此情便适。	1	鹿门采药	[[2, 5]]
鹿门携不遂，雁足系难期。	1	鹿门采药	[[0, 3]]
未因乘兴去，空有鹿门期。	1	鹿门采药	[[8, 11]]
不见鹿门翁，全家事潜遁。	1	鹿门采药	[[2, 5]]
庞公鹿门隐，马生乡曲居。	1	鹿门采药	[[2, 5]]
群胡穴中原，令人叹微管。	1	微管之叹	[[8, 11]]
不论周郎并幼度，便仲尼复起嗟微管。	1	微管之叹	[[13, 16]]
灵运罪衅累仍，诚合尽法。但谢玄勋参微管，宜宥及后嗣，可降死一等，徙付广州。	1	微管之叹	[[17, 19]]
至今天下士，微管几左衽。	2	微管之叹, 微管之叹	[[6, 8], [9, 11]]
若乃居安而不思危，寇至不知惧，此谓燕巢于幕，鱼游于鼎，亡不俟夕矣。	1	燕巢于幕	[[17, 21]]
达等助桀为虐，婴城自固……鼓角将鸣，空凭百楼之险。燕巢卫幕，鱼游宋池，殄灭之期，匪朝伊暮。	1	燕巢于幕	[[25, 29]]
若必欲崛强一隅，假息顷刻，鱼游沸鼎，燕巢危幕，祸害将至，恬不自知。	1	燕巢于幕	[[18, 22]]
〔北虏〕方当系颈蛮邸，悬首藁街，而将军鱼游于沸鼎之中，燕巢于飞幕之上，不亦惑乎?	2	燕巢于幕, 燕巢于幕	[[27, 29], [30, 32]]
言魏朝夕将破，而将军居之，亦同鱼燕之危。	2	燕巢于幕, 燕巢于幕	[[-1, 1], [-1, 1]]
列强在华，拔帜竖帜，均势之局，乃具规模……惟是燕幕之惨，志士寒心;牛后之羞，壮夫切齿。	1	燕巢于幕	[[23, 25]]
