sentence	author	title	allusion	allusion_index
徒歌易水客，空老渭川人。	骆宾王	咏怀古意上裴侍郎	易水寒（聂政，荆轲，燕丹）	[[]]
娇歌自驻壶中景，艳舞长留海上春。	许浑	移摄太平寄前李明府	壶中（壶公）	[[4, 5]]
皓夜迷三径，浮光彻九垓。	无可	和宾客相国咏雪诗	三径（求仲，羊仲，蒋诩）	[[3, 4]]
皓夜迷三径，浮光彻九垓。	无可	和宾客相国咏雪诗	三径（求仲，羊仲，蒋诩）	[[3, 4]]
何事明廷有徐庶，总教三径卧蓬蒿。	翁洮	赠进士王雄	三径（求仲，羊仲，蒋诩）	[[10, 11]]
虽投定远笔，未坐将军树。	王昌龄	从军行二首之一	投笔（班超）	[[8, 9, 10]]
虽投定远笔，未坐将军树。	王昌龄	从军行二首之一	大树（溤异）	[[]]
蕊珠凝瑞彩，悬圃净华茵。	羊士谔	巴南郡斋雨中偶看长历是日小雪有怀昔年朝谒因成八韵	玄圃（周穆王）	[[6, 7]]
蕊珠凝瑞彩，悬圃净华茵。	羊士谔	巴南郡斋雨中偶看长历是日小雪有怀昔年朝谒因成八韵	蕊珠	[[0, 1]]
对客默焚稿，何人知谏书。	杨巨源	和卢谏议朝回书情即事寄两省阁老兼呈二起居谏院诸院长	焚稿（羊祜，谢弘微）	[[3, 4]]
明白山涛鉴，嫌疑陆贾装。	杜甫	送魏二十四司直充岭南掌选崔郎中判官兼寄韦韶州	山涛	[[2, 3]]
明白山涛鉴，嫌疑陆贾装。	杜甫	送魏二十四司直充岭南掌选崔郎中判官兼寄韦韶州	陆贾金（尉他，陆贾）	[[8, 9, 10]]
老懒无斗心，久不事铅椠。	韩愈	送无本师归范阳	怀铅（扬雄）	[[9, 10]]
梅吹前军发，棠阴旧府空。	刘长卿	奉钱郎中四兄罢馀杭太守恩加侍御史充行军司马赴汝南行营	甘棠（召公姬奭）	[[6, 7]]
荆门倒屈宋，梁苑倾邹枚。	李白	赠王判官时余归隐居庐山屏风叠	邹枚	[[9, 10]]
川涘将钓玉，乡亭期散金。	蔡希寂	同家兄题渭南王公别业	磻溪（吕尚，周文王）	[[3, 4]]
川涘将钓玉，乡亭期散金。	蔡希寂	同家兄题渭南王公别业	挥金（疏广）	[[9, 10]]
神来云雨合，神去蕙兰香。	储嗣宗	圣女祠	阳台（宋玉，楚襄王，瑶姬）	[[]]
徒为击角歌，且惭雕剑字。	鲍溶	秋思	商歌（宁戚，齐桓公）	[[2, 3, 4]]
巢由洗耳有何益，夷齐饿死终无成。	李白	笑歌行（以下二首。苏轼云是伪作。）	采薇（伯夷，叔齐）	[[8, 9, 10]]
巢由洗耳有何益，夷齐饿死终无成。	李白	笑歌行（以下二首。苏轼云是伪作。）	箕颍（尧，许由，巢父）	[[0, 1, 2, 3]]
几年遭鵩鸟，独泣向麒麟。	杜甫	寄李十二白二十韵	长沙鵩（贾谊）	[[2, 3, 4]]
几年遭鵩鸟，独泣向麒麟。	杜甫	寄李十二白二十韵	获麟（孔子，鲁哀公）	[[]]
脱略磻溪钓，操持郢匠斤。	杜甫	奉赠鲜于京兆二十韵	磻溪（吕尚，周文王）	[[2, 3, 4]]
脱略磻溪钓，操持郢匠斤。	杜甫	奉赠鲜于京兆二十韵	郢匠（惠施，庄子）	[[8, 9]]
团扇辞恩宠，回文赠苦辛。	李峤	倡妇行	团扇（班婕妤）	[[0, 1]]
团扇辞恩宠，回文赠苦辛。	李峤	倡妇行	锦字（苏若兰）	[[6, 7]]
窜逐宦湘浦，摇心剧悬旌。	柳宗元	游石角过小岭至长乌村	悬旌	[[9, 10]]
君非仲举才，谁是题舆者。	马怀素	钱许州宋司马赴任	题舆	[[8, 9]]
三足之乌足恐断，羲和送将何所归。	杜甫	前苦寒行二首	金乌	[[8, 9]]
三足之乌足恐断，羲和送将何所归。	杜甫	前苦寒行二首	羲和	[[]]
英主任贤增虎翼，假王徼福犯龙鳞。	李绅	却过淮阴吊韩信庙	犯龙鳞	[[12, 13, 14]]
遁去不同秦客逐，病来还作越人吟。	李咸用	寄所知	越吟（庄舄）	[[12, 13, 14]]
遁去不同秦客逐，病来还作越人吟。	李咸用	寄所知	逐客（李斯）	[[4, 5]]
闻君随谢朓，春夜宿前川。	李端	早春雪夜寄卢纶兼呈秘书元丞	谢朓	[[3, 4]]
重上凤楼追故事，几多愁思向青春。	李频	太和公主还宫	吹箫（弄玉，秦穆公，萧史）	[[2, 3]]
鬃白似披梁苑雪，颈肥如扑杏园花。	韦庄	代书寄马	梁苑客（刘武，司马相如，邹阳，枚乘）	[[4, 5, 6]]
一缄论贾谊，三蜀寄严家。	贾岛	寄令狐绹相公	贾谊	[[3, 4]]
一缄论贾谊，三蜀寄严家。	贾岛	寄令狐绹相公	君平（严君平，严遵）	[[9, 10]]
班扇慵裁素，曹衣讵比麻。	李商隐	喜雪	团扇（班婕妤）	[[0, 1]]
刖足岂一生，良工隔千里。	刘驾	下第后屏居长安书怀寄太原从事	卞和	[[0, 1]]
刖足岂一生，良工隔千里。	刘驾	下第后屏居长安书怀寄太原从事	卞和	[[0, 1]]
无人更献椒花颂，有客同参柏子禅。	戴叔伦	二灵寺守岁	椒花颂（陈氏）	[[4, 5, 6]]
翔凫犹化履，狎雉尚驯童。	骆宾王	伤祝阿王明府（并序）	双凫（王乔）	[[0, 1]]
翔凫犹化履，狎雉尚驯童。	骆宾王	伤祝阿王明府（并序）	鲁恭（刘馀）	[[3, 4]]
苍水使者扪赤绦，龙伯国人罢钓鳌。	杜甫	荆南兵马使太常卿赵公大食刀歌	钓鳌	[[8, 9, 10, 11]]
天子欲开三面网，莫将弓箭射官军。	窦巩	唐州东途作	解网（汤）	[[3, 4, 5, 6]]
故人言别倍依依，病里班荆苦忆违。	吴融	送许校书	班荆	[[10, 11]]
母兄怜爱无俦侣，五岁名为阿娇女。	崔显	邯郸宫人怨	阿娇	[[12, 13]]
客边秋兴悲张翰，病里春情笑沈郎。	牟融	山中有怀李十二	鲈鱼（张翰）	[[5, 6]]
客边秋兴悲张翰，病里春情笑沈郎。	牟融	山中有怀李十二	沈约瘦（徐勉，沈约）	[[]]
一麾出守还，黄屋朔风卷。	杜甫	八哀诗故秘书少监武功苏公源明	黄屋	[[6, 7]]
一麾出守还，黄屋朔风卷。	杜甫	八哀诗故秘书少监武功苏公源明	一麾（阮咸，阮咸，颜延之）	[[0, 1, 2, 3]]
西飞精卫鸟，东海何由填。	李白	江夏寄汉阳辅录事	精卫	[[2, 3]]
敢待傅岩成好梦，任从磻石挂纤钩。	李咸用	夏日别余秀才	磻溪（吕尚，周文王）	[[]]
敢待傅岩成好梦，任从磻石挂纤钩。	李咸用	夏日别余秀才	傅野（傅说，武丁）	[[]]
不必恋恩多感激，过淮应合见徵黄。	罗隐	淮南送司勋李郎中赴阙	颍川政（黄霸）	[[]]
君草陈琳檄，我书鲁连箭。	李白	江夏寄汉阳辅录事	陈琳（陈琳，曹操）	[[2, 3, 4]]
君草陈琳檄，我书鲁连箭。	李白	江夏寄汉阳辅录事	鲁连书（田单，鲁仲连）	[[8, 9, 10]]
金乌欲上海如血，翠色一点蓬莱光。安期先生不可见，蓬莱目极沧海长。	李涉	寄河阳从事杨潜	蓬莱	[[12, 13]]
英僚携出新丰酒，半道遥看骢马归。	王昌龄	送郑判官	骢马（桓典）	[[12, 13]]
君到扬州见桃叶，为传风水渡江难。	李涉	京口送朱昼之淮南	桃叶（桃叶，王子敬，王献之）	[[5, 6]]
贾生非不遇，汲黯自堪疏。	王维	上张令公	长沙谪（贾谊）	[[]]
贾生非不遇，汲黯自堪疏。	王维	上张令公	汲黯直（汲黯）	[[]]
驷马归咸秦，双凫出海门。	徐凝	送李补阙归朝	双凫（王乔）	[[6, 7]]
相如冢上生秋柏，三秦谁是言情客。	李贺	许公子郑姬歌	相如（司马相如）	[[0, 1]]
喷沫团香小桂条，玉鞭兼赐霍嫖姚。	刘言史	春游曲	嫖姚（霍去病）	[[12, 13, 14]]
我逐江潭雁，君随海上鸥。	赵冬曦	奉答燕公	白鸥（列子）	[[8, 9, 10]]
登龙兼折桂，归去当高车。	李端	元丞宅送胡浚及第东归觐省	桂枝（郤诜）	[[3, 4]]
登龙兼折桂，归去当高车。	李端	元丞宅送胡浚及第东归觐省	登龙（李膺）	[[0, 1]]
骢马刑章峻，苍鹰狱吏猜。	骆宾王	幽系书情通简知己	骢马（桓典）	[[0, 1]]
黎人思坐啸，知子树佳声。	钱起	送李兵曹赴河中	坐啸	[[3, 4]]
绣衣当节制，幕府盛威棱。	高适	饯宋八充彭中丞判官之岭南	绣衣	[[0, 1]]
名与玄珠出，乡宜昼锦还。	钱起	送李栖桐道举擢第还乡省侍	玄珠	[[2, 3]]
名与玄珠出，乡宜昼锦还。	钱起	送李栖桐道举擢第还乡省侍	昼锦游（张既）	[[]]
赓歌禹功盛，击壤尧年丰。	武元衡	奉和圣制丰年多庆九日示怀	击壤（尧，舜）	[[6, 7]]
嵩云秦树久离居，双鲤迢迢一纸书。	李商隐	寄令狐郎中	双鱼	[[8, 9]]
怀中江橘熟，倚处戟门秋。	岑参	送裴校书从大夫溜觐省	倚门（王孙贾）	[[]]
怀中江橘熟，倚处戟门秋。	岑参	送裴校书从大夫溜觐省	怀橘（潘岳，陆绩）	[[]]
如今五侯不爱客，羡君不问五侯宅。	张谓	赠乔琳	五侯	[[2, 3]]
灵台一寄宿，杨柳再春风。	钱起	同邬戴关中旅寓	灵台（第五颉）	[[0, 1]]
孤鹤必应思凤诏，凡鱼岂合在龙门。	方干	侯郎中新置西湖	登龙（李膺）	[[13, 14]]
眷阙悲子牟，班荆感椒举。	李德裕	夏晚有怀平泉林居	魏阙（公子牟）	[[6, 7]]
眷阙悲子牟，班荆感椒举。	李德裕	夏晚有怀平泉林居	班荆	[[]]
共有樽中好，言寻谷口来。	杜审言	夏日过郑七山斋	谷口（郑朴）	[[7, 8, 9]]
数奇谪关塞，道广存箕颍。	杜甫	西枝村寻置草堂地夜宿赞公土室二首之二	箕颍（尧，许由，巢父）	[[9, 10]]
数奇谪关塞，道广存箕颍。	杜甫	西枝村寻置草堂地夜宿赞公土室二首之二	未封侯（李广）	[[0, 1]]
正悦掌中舞，宁哀团扇诗。	武平一	妾薄命	团扇（班婕妤）	[[8, 9, 10]]
正悦掌中舞，宁哀团扇诗。	武平一	妾薄命	掌中舞（张净琬，赵飞燕）	[[2, 3, 4]]
云阴留墨沼，萤影傍华编。	钱起	和刘七读书	聚萤（车胤）	[[6, 7]]
云阴留墨沼，萤影傍华编。	钱起	和刘七读书	临池（张芝）	[[3, 4]]
不才同补衮，奉诏许牵裾。	杜甫	赠李八秘书别三十韵	补衮（仲山甫）	[[3, 4]]
竟无宣室召，徒有茂陵求。	杜甫	过故斛斯校书庄二首	封禅草（司马相如）	[[8, 9, 10]]
竟无宣室召，徒有茂陵求。	杜甫	过故斛斯校书庄二首	宣室	[[2, 3]]
落魄江南载酒行，楚腰肠断掌中轻。	杜牧	遣怀	细腰（楚灵王）	[[8, 9]]
落魄江南载酒行，楚腰肠断掌中轻。	杜牧	遣怀	掌中舞（张净琬，赵飞燕）	[[12, 13, 14]]
南昌一榻延徐孺，楚国千钟逼老莱。	杜荀鹤	和友人见题山居水阁八韵	解榻（周璆，徐稚，陈蕃）	[[10, 11, 12, 13, 14]]
南昌一榻延徐孺，楚国千钟逼老莱。	杜荀鹤	和友人见题山居水阁八韵	莱妻（老莱子）	[[]]
楼见远公庐，船经徐稚业。	李端	送路司谏侍从叔赴洪州	徐孺（徐稚）	[[8, 9]]
佳城非旧日，京兆即新阡。	岑参	河西太守杜公挽歌四首	京兆	[[6, 7]]
佳城非旧日，京兆即新阡。	岑参	河西太守杜公挽歌四首	京兆	[[6, 7]]
剑门千仞起，石路五丁开。	骆宾王	钱郑安阳入蜀	五丁	[[8, 9, 10]]
郢人斤斫无痕迹，仙人衣裳弃刀尺。	刘禹锡	翰林白二十二学士见寄诗一百篇因以答贶	郢匠（惠施，庄子）	[[]]
赖有杯中物，还同海上鸥。	杜甫	巴西驿亭观江涨呈窦使君二首之一	白鸥（列子）	[[8, 9, 10]]
未尝肯问天，何事须击壤。	王维	偶然作六首之一	击壤（尧，舜）	[[9, 10]]
拊心却笑西子颦，掩鼻谁忧郑姬谤。	长孙佐辅	古宫怨	西施（夫差，范蠡，西施）	[[4, 5]]
拊心却笑西子颦，掩鼻谁忧郑姬谤。	长孙佐辅	古宫怨	掩鼻（郑袖）	[[8, 9]]
风竹自吟遥入磬，雨花随泪共沾巾。	刘长卿	题灵祐和尚故居	花雨	[[8, 9]]
欲把一麾江海去，乐游原上望昭陵。	杜牧	将赴吴兴登乐游原一绝	一麾（阮咸，阮咸，颜延之）	[[2, 3]]
故事推三独，兹辰对两闱。	苏味道	赠封御史人台	三独（宣秉）	[[3, 4]]
故事推三独，兹辰对两闱。	苏味道	赠封御史人台	三独（宣秉）	[[3, 4]]
饼不煮石吃，眉应似发长。	孟郊	怀南岳隐士之二	煮白石	[[2, 3, 4]]
孔明多故事，安石竟崇班。	杜甫	承闻故房相公灵榇自阆州启殡归葬东都有作二首之一	谢公（谢安）	[[6, 7]]
长吟白雪望星河，双垂两足扬素波。	李白	和卢侍御通塘曲	白雪（宋玉）	[[2, 3]]
一生徒羡鱼，四十犹聚萤。	高适	奉酬北海李太守丈人夏日平阴亭	聚萤（车胤）	[[9, 10]]
一生徒羡鱼，四十犹聚萤。	高适	奉酬北海李太守丈人夏日平阴亭	结网	[[3, 4]]
此日小臣徒献赋，汉家谁复重扬雄。	卢象	驾幸温泉	献赋（刘彻，司马相如，扬雄，杨得意）	[[5, 6]]
兴从剡溪起，思绕梁园发。	李白	淮海淮雪赠傅霭	乘兴（戴逵，王徽之）	[[]]
兴从剡溪起，思绕梁园发。	李白	淮海淮雪赠傅霭	梁苑客（刘武，司马相如，邹阳，枚乘）	[[]]
颜回与黄宪，何辜早夭亡。	白居易	效陶潜体诗十六首之十六	叔度（黄宪）	[[3, 4]]
孙弘莫惜频开閤，韩信终期别筑坛。	韩偓	和王舍人抚州饮席赠韦司空	平津（公孙弘，薛泽）	[[8, 9]]
孙弘莫惜频开閤，韩信终期别筑坛。	韩偓	和王舍人抚州饮席赠韦司空	登坛（刘邦，萧何，韩信）	[[13, 14]]
但歌考槃诗，不学梁父吟。	吴筠	题龚山人草堂	梁甫（诸葛亮）	[[8, 9, 10]]
但歌考槃诗，不学梁父吟。	吴筠	题龚山人草堂	考槃	[[2, 3]]
伫见燕然上，抽毫颂武功。	李峤	钱薛大夫护边	勒燕然（窦宪）	[[]]
鹓鹭欲归仙仗里，熊罴还入禁营中。	韩愈	晋公破贼回重拜台司以诗示幕中宾客愈奉和	鸳鹭	[[0, 1]]
不但习池归酩酊，君看郑谷去夤缘。	杜甫	宇文晁尚书之甥崔彧司业之孙尚书之子重泛郑监前湖	习家（山简）	[[2, 3]]
不但习池归酩酊，君看郑谷去夤缘。	杜甫	宇文晁尚书之甥崔彧司业之孙尚书之子重泛郑监前湖	谷口（郑朴）	[[10, 11]]
在鸟终为凤，为鱼须化鲲。	邵谒	送从弟长安下第南归觐亲	大鹏（庄子）	[[9, 10]]
林间客散孙弘阁，城上山宜绮季家。	钱起	登刘宾客高斋	紫芝（刘邦，夏黄公，东园公，甪里先生，绮里季，四皓）	[[12, 13]]
林间客散孙弘阁，城上山宜绮季家。	钱起	登刘宾客高斋	平津（公孙弘，薛泽）	[[4, 5, 6]]
诗尽人间兴，兼须入海求。	杜甫	西阁二首	蓬莱	[[8, 9, 10]]
劫灰聚散铢锱黑，日御奔驰茧栗红。	韩偓	寄禅师	劫灰（刘彻）	[[0, 1]]
劫灰聚散铢锱黑，日御奔驰茧栗红。	韩偓	寄禅师	日车（羲和）	[[8, 9]]
三山载群仙，峨峨咸浪中。	杨洵美	答李昌期	蓬莱	[[0, 1]]
马卿兼病老，宋玉对秋悲。	李端	赠歧山姜明府	相如（司马相如）	[[0, 1]]
马卿兼病老，宋玉对秋悲。	李端	赠歧山姜明府	悲秋（宋玉，屈原）	[[]]
未奏东山妓，先倾北海尊。	萧颖士	山庄月夜作	东山妓（谢安）	[[2, 3, 4]]
未奏东山妓，先倾北海尊。	萧颖士	山庄月夜作	北海尊（孔融）	[[8, 9, 10]]
乘兴宜投辖，邀欢莫避骢。	高适	陪窦侍御泛灵云池	骢马（桓典）	[[9, 10]]
乘兴宜投辖，邀欢莫避骢。	高适	陪窦侍御泛灵云池	投辖（陈遵）	[[3, 4]]
伫见徵颍川，无为薄淮阳。	权德舆	唐开州文编远寄新赋累惠良药咏叹仰佩不觉斐然走笔代书聊书还答	颍川政（黄霸）	[[8, 9, 10]]
伫见徵颍川，无为薄淮阳。	权德舆	唐开州文编远寄新赋累惠良药咏叹仰佩不觉斐然走笔代书聊书还答	淮阳卧（汲黯）	[[]]
太公取璜我不取，龙伯钓鳌我不钓。	皎然	奉和颜鲁公真卿落玄真子舴艋舟歌	钓鳌	[[8, 9, 10, 11]]
无心同落帽，天际望归途。	李群玉	九日越台	落帽（孟嘉，桓温）	[[3, 4]]
鲍壶冰皎洁，王佩玉丁东。	李商隐	今月二日不自量度辄以诗一首四十韵干渎尊严伏蒙仁恩俯赐披览奖逾其实	玉壶冰（鲍照）	[[0, 1, 2]]
陈琳书记好，王粲从军乐。	刘长卿	奉和李大夫同吕评事太行苦热行兼寄院中诸公仍呈王员外	陈琳（陈琳，曹操）	[[0, 1]]
陈琳书记好，王粲从军乐。	刘长卿	奉和李大夫同吕评事太行苦热行兼寄院中诸公仍呈王员外	从军乐（王粲）	[[6, 7, 8, 9, 10]]
积德韦丞相，通神张子房。	崔泰之	同光禄弟冬日述怀	子房（张良）	[[8, 9, 10]]
帝图忧一失，臣节耻三缄。	许浑	维舟秦淮过温州李给事宅	三缄（孔子）	[[9, 10]]
妾家巫山隔汉川，君度南庭向胡苑。	乔知之	和李侍郎古意	阳台（宋玉，楚襄王，瑶姬）	[[]]
抉得骊龙珠，光彩曜掌握。	皎然	奉酬于中丞使君郡斋卧病见示一首	骊珠	[[2, 3, 4]]
休传鹿是马，莫信鵩如鸮。	杜甫	奉赠卢五丈参谋	长沙鵩（贾谊）	[[8, 9, 10]]
休传鹿是马，莫信鵩如鸮。	杜甫	奉赠卢五丈参谋	指鹿（赵高）	[[2, 3, 4]]
伫闻歌杕杜，凯入系名王。	卢从愿	奉和圣制送张说巡边	系名王（贾谊）	[[8, 9, 10]]
设伏军谋密，坑降塞邑愁。	李端	送彭将军云中觐兄	坑降（白起）	[[6, 7]]
伤鸟有弦惊不定，卧龙无水动应难。	白居易	得微之到官后书备知通州之事怅然有感因成回章	卧龙（徐庶，诸葛亮）	[[8, 9]]
伤鸟有弦惊不定，卧龙无水动应难。	白居易	得微之到官后书备知通州之事怅然有感因成回章	弦惊（魏加）	[[3, 4]]
将期一诺重，歘使寸心倾。	杜甫	敬赠郑谏议十韵	金诺（季布，曹丘生）	[[2, 3]]
马鬣今无所，龙门昔共登。	刘禹锡	伤丘中丞并引	龙门	[[6, 7]]
谁看挟剑赴长桥，谁看浸发题春竹。	李贺	听颖师琴歌	三害（周处）	[[5, 6]]
遍请玉容歌白雪，高烧红蜡照朱衣。	方干	陪李郎中夜宴（晏）	白雪（宋玉）	[[5, 6]]
汗漫江海思，傲然抽冠簪。	李群玉	送处士自番禺东游便归苏台别业	抽簪	[[]]
片辞贵白璧，一诺轻黄金。	李白	经乱离后天恩流夜郎忆旧游书怀赠江夏韦太守良宰	金诺（季布，曹丘生）	[[6, 7, 8, 9, 10]]
贝叶欲翻迷锦字，梵声初学误梁尘。	杨郇伯	送妓人出家	锦字（苏若兰）	[[5, 6]]
贝叶欲翻迷锦字，梵声初学误梁尘。	杨郇伯	送妓人出家	梁尘（虞公）	[[13, 14]]
未成鸿鹄姿，遽顿骅骝趾。	权德舆	哭李晦群崔季文二处士	骅骝	[[8, 9]]
未成鸿鹄姿，遽顿骅骝趾。	权德舆	哭李晦群崔季文二处士	鸿鹄（陈涉）	[[2, 3]]
为报鸳行旧，鹪鹩在一枝。	杜甫	秦州杂诗二十首之二十	鸳鹭	[[2, 3]]
为报鸳行旧，鹪鹩在一枝。	杜甫	秦州杂诗二十首之二十	鹪鹩（许由，唐尧）	[[6, 7]]
武库分帷幄，儒衣事鼓鼙。	皇甫冉	袁郎中破贼后经剡中山水	武库（杜预）	[[0, 1]]
长卿消渴再，公干沈绵屡。	杜甫	送高司直寻封阆州	相如渴（司马相如）	[[2, 3]]
长卿消渴再，公干沈绵屡。	杜甫	送高司直寻封阆州	公干病（刘桢）	[[]]
每列鹓鸾序，偏瞻獬豸姿。	白居易	代书诗一百韵寄微之	鸳鹭	[[2, 3, 4]]
每列鹓鸾序，偏瞻獬豸姿。	白居易	代书诗一百韵寄微之	獬豸（楚文王）	[[8, 9, 10]]
楚客病时无鵩鸟，越乡归处有鲈鱼。	许浑	赠萧兵曹先辈	鲈鱼（张翰）	[[13, 14]]
